"mz_10eV","10eV","mz_15eV","15eV","mz_35eV","35eV"
"98.0351","6.18E+1","83.6024","2.60E+1","86.0304","2.40E+1"
"98.0609","6.85E+3","83.6163","4.20E+1","86.0596","2.35E+3"
"98.0893","1.92E+2","83.9384","2.20E+1","86.0956","4.63E+3"
"98.1005","3.50E+2","83.9658","3.00E+1","86.1415","5.70E+1"
"98.1231","2.70E+1","84.0236","3.27E+1","87.0353","3.00E+1"
"98.3034","2.20E+1","84.0447","1.02E+3","87.068","1.55E+3"
"98.354","2.70E+1","84.081","1.57E+4","87.0987","2.25E+2"
"98.4156","3.10E+1","84.1058","3.51E+1","87.2223","4.40E+1"
"98.6278","3.40E+1","84.1165","8.50E+1","87.8937","3.00E+1"
"98.7721","2.10E+1","84.2399","2.20E+1","88.0395","1.74E+2"
"98.823","5.10E+1","84.2517","2.40E+1","88.0985","1.56E+1"
"99.0374","2.00E+1","84.3827","2.40E+1","88.1415","2.70E+1"
"99.0629","4.51E+2","84.3967","2.60E+1","89.035","4.16E+0"
"99.0906","7.96E+1","84.4791","2.50E+1","89.1525","2.60E+1"
"99.1038","2.00E+1","84.6208","5.00E+1","89.2003","2.00E+1"
"99.8105","2.70E+1","84.6981","2.20E+1","90.9382","2.50E+1"
"100.0764","9.70E+1","84.77","4.80E+1","90.9993","2.90E+1"
"100.115","1.28E+2","84.9285","4.50E+1","91.0338","7.05E+1"
"100.1556","2.20E+1","85.0273","3.20E+1","91.0539","5.10E+3"
"100.2313","7.30E+1","85.0401","7.80E+1","91.1132","2.15E+1"
"101.0526","2.50E+1","85.05","5.50E+1","91.1229","2.40E+1"
"101.0694","1.24E+2","85.0647","1.33E+2","92.02","3.80E+1"
"101.2377","6.60E+1","85.082","6.94E+2","92.0439","1.78E+2"
"102.0467","4.95E+1","85.1103","2.10E+1","92.0543","7.28E+2"
"102.0619","9.14E+1","85.1565","6.80E+1","92.7383","2.30E+1"
"102.2396","2.40E+1","85.244","2.30E+1","93.0072","8.34E+1"
"102.3273","2.40E+1","85.2673","2.00E+1","93.0188","7.11E+1"
"102.4041","2.00E+1","85.3624","2.10E+1","93.0455","8.58E+3"
"102.6295","2.50E+1","85.4915","2.40E+1","93.0597","4.22E+3"
"102.7381","2.10E+1","85.7928","3.00E+1","93.0727","1.00E+3"
"102.7649","2.50E+1","85.9258","2.30E+1","93.1139","2.40E+1"
"103.0517","6.20E+1","86.0297","2.30E+1","93.1384","2.50E+1"
"103.1797","2.50E+1","86.06","5.59E+3","93.4387","2.40E+1"
"103.4483","3.60E+1","86.0965","1.75E+4","93.4902","2.40E+1"
"103.682","3.50E+1","86.1178","2.35E+2","93.9493","3.00E+1"
"104.0574","2.30E+1","86.1358","2.69E+1","94.024","1.30E+2"
"104.2463","2.90E+1","86.154","6.60E+1","94.0415","3.04E+2"
"104.4383","2.70E+1","86.1669","2.55E+1","94.0652","6.12E+3"
"104.5615","2.70E+1","86.1999","1.08E+2","94.2538","5.80E+1"
"104.6831","6.70E+1","86.2574","2.20E+1","94.406","2.60E+1"
"104.7571","2.90E+1","86.3414","3.20E+1","94.6997","2.80E+1"
"105.0648","2.50E+1","86.352","2.10E+1","94.9454","2.00E+1"
"105.1553","2.30E+1","86.4393","2.60E+1","95.0324","6.48E+1"
"105.7786","2.40E+1","86.5479","2.10E+1","95.045","2.58E+2"
"105.8648","2.20E+1","86.5601","2.50E+1","95.0598","1.87E+3"
"105.992","2.30E+1","86.7055","2.00E+1","95.0736","3.72E+3"
"106.0311","2.99E+1","86.7185","9.20E+1","95.1977","2.30E+1"
"106.0522","7.06E+2","86.9645","2.40E+1","95.993","2.00E+1"
"106.437","4.20E+1","87.0684","1.78E+3","96.0452","2.14E+3"
"106.5029","2.80E+1","87.1003","9.23E+2","96.0651","3.69E+2"
"106.6451","2.40E+1","87.2539","2.60E+1","96.0814","2.03E+3"
"106.8641","3.00E+1","87.3356","2.30E+1","96.1705","2.00E+1"
"107.0571","4.10E+1","87.5844","2.30E+1","96.4026","2.70E+1"
"107.0743","6.00E+1","87.6377","3.90E+1","96.7278","3.20E+1"
"107.4368","2.10E+1","87.7701","2.00E+1","96.8687","5.00E+1"
"107.5913","2.20E+1","87.8276","2.00E+1","96.9384","2.10E+1"
"107.7988","2.00E+1","88.0243","3.20E+1","96.9544","2.70E+1"
"108.0192","2.00E+1","88.0406","7.86E+1","97.0238","2.50E+1"
"108.0306","2.60E+1","88.0728","2.21E+2","97.0383","2.44E+1"
"108.0586","1.09E+2","88.1043","3.50E+1","97.054","3.68E+2"
"108.0814","2.14E+3","88.238","8.70E+1","97.0754","8.67E+2"
"108.2547","2.40E+1","88.7421","2.10E+1","97.0909","1.66E+2"
"108.4453","3.60E+1","89.2126","2.40E+1","97.1362","5.50E+1"
"108.5041","2.10E+1","89.2347","3.00E+1","97.2265","2.10E+1"
"108.7677","3.60E+1","89.2614","2.60E+1","97.5214","2.50E+1"
"108.8151","2.40E+1","89.4238","2.60E+1","97.9697","5.00E+1"
"109.029","2.90E+1","89.5021","2.00E+1","98.0283","8.32E+1"
"109.0647","1.53E+3","89.5998","2.90E+1","98.0604","2.55E+4"
"109.0868","1.52E+2","89.776","2.00E+1","98.0965","1.03E+4"
"109.1033","5.20E+1","90.0567","2.47E+1","98.1239","4.60E+1"
"109.2978","3.70E+1","90.5018","3.00E+1","98.1471","5.10E+1"
"109.4035","2.30E+1","90.5553","7.90E+1","98.1723","2.20E+1"
"109.6531","2.10E+1","90.799","2.20E+1","98.5402","3.20E+1"
"110.0699","2.34E+3","90.8668","2.50E+1","98.5813","2.40E+1"
"110.0965","1.15E+3","91.0545","9.57E+2","98.7058","2.70E+1"
"110.1266","2.00E+1","91.1238","3.70E+1","98.848","2.40E+1"
"110.6764","2.20E+1","91.1711","2.10E+1","98.9651","2.30E+1"
"110.816","2.60E+1","91.2514","3.10E+1","99.041","4.80E+1"
"110.877","2.10E+1","91.3473","2.60E+1","99.0633","1.96E+3"
"111.0459","3.71E+1","91.4864","4.40E+1","99.0928","1.96E+3"
"111.0559","5.97E+1","91.5991","6.50E+1","99.1037","3.46E+2"
"111.0784","4.66E+2","91.6138","2.10E+1","99.1289","7.00E+1"
"111.1003","4.30E+1","91.882","2.10E+1","99.8371","3.40E+1"
"111.1333","4.10E+1","92.0451","8.34E+0","99.9456","3.20E+1"
"111.7098","3.30E+1","92.2297","5.10E+1","100.0152","4.90E+1"
"112.0719","1.20E+2","92.2955","2.10E+1","100.0545","7.93E+0"
"112.0797","8.33E+1","92.4054","2.20E+1","100.076","4.02E+2"
"112.0857","7.65E+1","92.5996","2.10E+1","100.1124","7.36E+2"
"112.1131","2.45E+2","92.9405","2.20E+1","100.1401","2.70E+1"
"112.2662","2.20E+1","93.0443","3.57E+2","100.2041","2.30E+1"
"112.3536","2.00E+1","93.0575","3.48E+2","101.1197","2.40E+1"
"112.5185","3.20E+1","93.0715","8.91E+2","102.0024","2.10E+1"
"112.7322","2.70E+1","93.2252","2.70E+1","102.0437","2.94E+2"
"112.8986","2.60E+1","93.3509","2.10E+1","102.1145","3.16E+0"
"113.0264","2.00E+1","93.3845","2.70E+1","103.0016","3.40E+1"
"113.0752","7.90E+1","93.4897","2.50E+1","103.0551","5.32E+3"
"113.0968","2.60E+1","93.8578","2.50E+1","103.1445","2.10E+1"
"113.1086","4.20E+1","93.9302","2.00E+1","104.0481","4.43E+1"
"113.5904","2.80E+1","94.0246","3.40E+1","104.0592","1.82E+2"
"113.9139","2.20E+1","94.0439","4.30E+1","104.1539","2.30E+1"
"114.0563","1.88E+2","94.0647","7.11E+2","104.3742","3.80E+1"
"114.0924","2.30E+3","94.0749","1.39E+2","105.0436","2.00E+1"
"114.1202","7.74E+1","94.2083","4.10E+1","105.2395","2.10E+1"
"114.4386","2.20E+1","94.4318","2.60E+1","105.4839","2.50E+1"
"114.7321","2.60E+1","95.0573","2.72E+2","106.029","2.00E+1"
"114.7615","2.00E+1","95.0722","7.30E+2","106.0469","8.70E+1"
"115.0504","7.86E+1","95.0882","5.58E+1","106.0662","1.24E+2"
"115.0767","2.14E+1","95.122","2.40E+1","107.0136","6.50E+1"
"115.094","1.07E+2","95.1618","5.50E+1","107.0349","1.15E+2"
"115.3222","2.40E+1","95.2852","2.20E+1","107.0508","1.76E+2"
"115.4026","2.20E+1","95.3052","2.10E+1","107.0731","1.05E+3"
"115.5037","2.20E+1","95.3651","2.10E+1","107.926","4.80E+1"
"115.5875","2.70E+1","95.5799","3.90E+1","107.9905","4.20E+1"
"115.7861","2.60E+1","95.6593","2.40E+1","108.0179","4.50E+1"
"115.8682","2.50E+1","95.8956","2.10E+1","108.0324","4.40E+1"
"116.0086","4.50E+1","95.9378","2.90E+1","108.0493","3.19E+2"
"116.0494","8.99E+1","96.0447","4.01E+2","108.081","3.10E+4"
"116.0712","5.74E+3","96.0609","1.89E+1","108.1058","2.47E+1"
"116.0946","4.03E+1","96.0811","1.13E+3","108.1313","6.40E+1"
"116.1235","2.70E+1","96.1043","2.20E+1","108.1418","6.89E+1"
"116.2402","4.50E+1","96.1801","3.40E+1","108.1615","1.01E+2"
"116.2788","9.60E+1","96.2202","6.00E+1","108.4799","2.70E+1"
"116.4173","2.60E+1","96.3251","3.50E+1","108.7088","2.20E+1"
"117.0455","2.60E+1","96.4273","2.70E+1","108.7438","2.30E+1"
"117.0716","2.55E+2","96.5304","4.50E+1","108.9981","2.47E+1"
"117.0959","1.25E+1","96.566","2.10E+1","109.0118","5.90E+1"
"117.3126","3.30E+1","96.8288","2.00E+1","109.0288","7.16E+1"
"118.0665","1.19E+1","97.0272","7.43E+1","109.0361","8.33E+1"
"118.0881","3.84E+2","97.0465","6.50E+1","109.0654","4.99E+3"
"118.3007","2.70E+1","97.0577","1.65E+2","109.085","2.78E+3"
"118.4158","2.40E+1","97.0692","3.32E+2","109.2016","3.20E+1"
"118.4504","4.50E+1","97.0832","2.66E+1","109.2764","2.40E+1"
"118.4653","2.80E+1","97.1023","1.85E+2","109.9417","2.00E+1"
"119.0076","2.10E+1","97.5658","2.10E+1","109.9667","2.50E+1"
"119.0481","2.60E+1","97.6382","2.00E+1","109.9993","4.70E+1"
"119.0917","1.51E+1","97.6782","2.40E+1","110.0107","1.28E+2"
"119.687","2.30E+1","97.8532","2.20E+1","110.0709","3.09E+4"
"119.7491","2.20E+1","97.947","2.40E+1","110.0975","5.96E+3"
"119.7811","5.00E+1","97.9794","5.40E+1","110.14","6.00E+1"
"120.0645","3.09E+2","98.0045","1.29E+2","110.1592","3.00E+1"
"120.082","1.56E+3","98.0226","9.27E+1","110.1888","2.10E+1"
"120.3601","2.90E+1","98.0342","2.73E+2","110.4514","3.20E+1"
"120.9069","5.20E+1","98.0607","5.13E+4","110.4867","2.30E+1"
"121.0457","1.21E+2","98.0955","5.02E+3","110.8192","2.70E+1"
"121.0769","1.09E+2","98.1164","2.05E+1","110.8899","3.20E+1"
"121.1055","1.19E+1","98.1813","4.70E+1","111.0056","2.20E+1"
"121.5452","2.20E+1","98.2469","2.80E+1","111.0298","2.80E+1"
"121.7529","2.10E+1","98.2921","3.00E+1","111.0699","6.88E+3"
"122.0443","2.20E+1","98.3679","2.90E+1","111.0948","3.81E+2"
"122.0671","1.09E+1","98.7891","3.10E+1","111.1017","2.01E+2"
"122.0918","1.61E+1","98.7976","2.20E+1","111.1527","2.20E+1"
"122.2131","8.54E+1","98.8248","4.00E+1","111.631","2.60E+1"
"122.2235","3.61E+1","98.949","2.10E+1","111.9593","2.10E+1"
"122.6055","2.90E+1","99.0206","5.00E+1","112.0375","1.74E+2"
"122.6465","2.00E+1","99.0356","4.36E+1","112.0509","9.58E+1"
"122.8229","2.50E+1","99.0638","2.51E+3","112.0765","2.82E+3"
"122.9791","4.20E+1","99.0953","4.42E+2","112.1133","1.64E+3"
"123.0503","4.50E+1","99.3209","3.10E+1","112.5405","2.70E+1"
"123.0605","3.96E+1","99.4387","3.00E+1","112.9992","2.30E+1"
"123.0804","1.20E+1","99.4501","2.20E+1","113.0358","1.21E+2"
"123.1022","1.11E+1","99.4829","2.00E+1","113.0754","1.17E+2"
"123.6447","8.90E+1","99.8553","2.10E+1","113.0872","2.74E+1"
"123.6609","2.40E+1","99.9351","5.10E+1","113.1122","2.17E+2"
"123.7456","9.60E+1","99.9845","2.60E+1","113.2202","2.90E+1"
"123.9721","4.70E+1","100.0055","3.00E+1","113.9681","4.30E+1"
"124.006","5.70E+1","100.0448","2.26E+1","113.9844","2.50E+1"
"124.0405","1.04E+2","100.0672","1.78E+2","114.0063","9.00E+1"
"124.0727","5.44E+1","100.0762","6.93E+2","114.052","3.72E+2"
"124.0941","1.51E+1","100.1128","1.76E+3","114.0925","8.11E+2"
"124.1119","7.00E+2","100.173","1.16E+2","114.1263","1.24E+2"
"124.191","2.10E+1","100.2239","2.70E+1","115.0527","1.01E+3"
"124.3402","2.10E+1","100.479","2.70E+1","115.0859","7.85E+1"
"124.4377","2.30E+1","100.5749","5.60E+1","115.132","2.40E+1"
"124.583","2.40E+1","100.6197","2.50E+1","116.0337","2.48E+1"
"124.9369","2.60E+1","100.9825","2.20E+1","116.052","2.44E+2"
"125.0505","3.22E+2","101.0203","3.10E+1","116.0715","2.37E+2"
"125.0677","4.03E+1","101.0299","3.00E+1","116.1107","1.22E+2"
"125.0829","7.22E+1","101.0716","1.50E+2","116.3099","2.30E+1"
"125.1042","4.32E+1","101.0897","1.56E+1","116.5197","2.50E+1"
"125.116","3.80E+1","101.113","1.65E+2","117.0571","2.07E+2"
"125.1409","4.20E+1","101.1901","2.50E+1","117.0697","1.17E+1"
"125.4353","3.30E+1","101.2088","4.20E+1","117.7876","3.20E+1"
"125.5163","2.40E+1","101.9485","4.60E+1","118.038","7.63E+1"
"125.5894","2.70E+1","101.977","2.40E+1","118.0658","8.67E+2"
"125.632","2.20E+1","102.0359","3.50E+1","118.2119","2.10E+1"
"125.6581","2.60E+1","102.0568","4.96E+2","118.9845","2.40E+1"
"125.8403","9.70E+1","102.1939","2.50E+1","119.0538","1.58E+2"
"126.0018","6.20E+1","102.2633","5.30E+1","119.0722","6.12E+1"
"126.0298","1.84E+2","102.307","2.90E+1","119.9746","5.90E+1"
"126.0606","1.07E+3","102.3647","2.90E+1","120.0107","5.70E+1"
"126.092","2.86E+5","102.4365","2.70E+1","120.0237","2.65E+1"
"126.1229","6.95E+2","102.4686","2.60E+1","120.0535","9.68E+2"
"126.1351","3.74E+2","102.8044","2.60E+1","120.081","1.60E+4"
"126.1516","1.21E+2","103.0051","2.60E+1","120.1325","5.50E+1"
"126.1835","2.97E+2","103.0345","2.00E+1","121.0416","7.76E+2"
"126.2074","1.15E+2","103.0579","8.73E+1","121.0643","3.69E+2"
"126.2312","8.00E+1","103.2338","2.50E+1","121.084","1.56E+3"
"126.2524","7.20E+1","103.5986","5.00E+1","121.1124","1.26E+1"
"126.312","3.08E+1","103.881","2.20E+1","121.3548","2.30E+1"
"126.3233","2.57E+1","103.8937","7.90E+1","122.0401","1.07E+2"
"126.4472","4.30E+1","104.0074","2.70E+1","122.0636","8.66E+1"
"126.4651","2.60E+1","104.1073","2.20E+1","122.0765","1.03E+2"
"126.5458","2.80E+1","104.2542","2.10E+1","122.0966","1.91E+2"
"126.5758","2.20E+1","104.4618","2.40E+1","122.144","5.20E+1"
"126.6155","3.60E+1","104.6562","2.10E+1","122.8632","5.70E+1"
"126.727","8.70E+1","105.0379","2.80E+1","123.0347","3.80E+1"
"126.7951","2.10E+1","105.0729","4.92E+0","123.0496","1.34E+2"
"126.8848","2.80E+1","105.1772","2.80E+1","123.0587","3.36E+1"
"126.9508","4.30E+1","105.3338","1.13E+1","123.0888","2.30E+2"
"126.9854","2.00E+1","105.3442","7.07E+1","123.1156","2.03E+1"
"127.017","2.20E+1","105.476","2.20E+1","123.6534","2.10E+1"
"127.0375","2.88E+2","106.03","2.10E+1","123.6779","9.10E+1"
"127.065","5.65E+1","106.0491","2.17E+2","123.7073","2.20E+1"
"127.095","1.43E+4","106.1465","3.80E+1","123.9809","3.50E+1"
"127.1341","6.70E+1","106.4581","2.10E+1","124.0392","2.80E+1"
"127.1555","4.10E+1","106.4951","2.40E+1","124.0769","1.04E+3"
"127.1964","2.10E+1","106.5952","6.40E+1","124.1124","1.31E+3"
"127.2103","2.10E+1","106.6591","4.50E+1","124.1877","2.40E+1"
"127.3263","2.50E+1","106.7409","2.70E+1","124.2911","3.90E+1"
