"mz_10eV","10eV","mz_15eV","15eV","mz_35eV","35eV"
"115.0909","8.10E+1","103.0588","6.90E+1","82.0659","2.42E+2"
"115.2178","2.30E+1","103.896","2.30E+1","82.1552","2.60E+1"
"116.0739","7.00E+1","104.0507","2.00E+1","82.4166","2.10E+1"
"116.5743","3.70E+1","105.0406","5.60E+1","82.9596","2.00E+1"
"117.3206","6.10E+1","105.0579","2.00E+1","82.9786","2.10E+1"
"117.5135","4.80E+1","106.7882","4.00E+1","83.0609","1.06E+2"
"120.0378","2.20E+1","107.1061","2.30E+1","83.0774","3.40E+1"
"120.0818","2.14E+3","108.0259","1.99E+1","84.0457","8.70E+2"
"121.0887","1.77E+2","108.0463","4.30E+2","84.0651","5.18E+1"
"121.2053","2.10E+1","109.0296","4.60E+1","84.0821","6.28E+2"
"122.0296","1.46E+2","109.049","3.20E+1","84.9615","4.70E+1"
"122.9769","2.60E+1","110.0221","3.10E+1","84.9839","2.70E+1"
"124.9852","3.70E+1","110.0655","4.78E+1","85.0095","1.38E+2"
"127.0445","1.20E+2","110.0768","6.70E+1","85.0297","8.30E+2"
"128.1132","2.40E+1","110.3797","2.20E+1","85.0478","5.41E+1"
"129.0717","4.90E+1","110.8804","5.80E+1","86.0134","2.70E+1"
"129.1038","1.38E+2","110.8982","2.50E+1","86.07","2.00E+1"
"130.0385","2.10E+1","111.0336","2.10E+1","86.08","2.40E+1"
"130.0521","5.58E+1","112.0935","2.60E+1","86.0995","1.21E+2"
"130.0657","2.62E+1","112.1166","2.00E+1","87.0335","1.40E+2"
"131.0523","2.70E+1","112.5796","3.40E+1","90.0219","2.50E+1"
"131.0795","8.45E+1","112.9756","2.10E+1","90.0555","2.10E+1"
"131.0879","3.30E+1","112.9907","3.75E+1","90.2774","2.00E+1"
"132.0067","2.10E+1","113.0059","1.66E+2","90.9952","2.20E+1"
"132.0836","1.90E+2","113.0363","7.61E+4","91.0147","7.20E+1"
"132.1085","5.43E+1","113.0652","1.01E+2","91.0545","1.58E+3"
"133.0671","2.50E+1","113.0875","2.20E+1","91.1288","2.10E+1"
"134.0326","2.40E+1","113.1114","1.59E+2","92.0279","3.67E+1"
"134.0723","5.60E+1","113.1455","5.70E+1","92.051","8.19E+2"
"136.0407","9.37E+2","113.1892","3.20E+1","93.025","2.65E+1"
"136.0779","1.38E+2","113.5324","2.10E+1","93.0357","4.80E+1"
"137.0029","2.00E+1","113.7246","3.10E+1","93.0517","1.40E+2"
"137.0521","8.00E+1","113.8051","2.50E+1","93.0723","6.66E+2"
"137.0752","2.30E+1","114.0395","2.34E+3","93.6055","2.50E+1"
"137.165","3.10E+1","114.0911","5.90E+1","94.0301","3.34E+3"
"138.0811","2.40E+1","114.1262","2.90E+1","94.0581","1.01E+2"
"140.5245","2.50E+1","114.2832","2.80E+1","94.0696","7.47E+1"
"140.9124","2.10E+1","114.784","2.00E+1","94.5509","2.50E+1"
"141.0668","2.60E+1","114.9774","8.10E+1","94.9555","2.10E+1"
"141.1005","5.30E+1","115.0311","6.86E+1","95.0272","1.59E+3"
"142.0522","2.50E+1","115.0417","1.67E+2","95.0487","1.38E+2"
"142.1121","2.00E+1","115.6241","2.20E+1","95.0618","1.83E+2"
"143.0684","2.40E+1","116.0434","2.10E+1","95.081","2.10E+1"
"143.1188","6.70E+1","116.0701","1.86E+2","95.9865","6.70E+1"
"144.0178","2.20E+1","116.2011","2.20E+1","96.0097","3.26E+3"
"145.0514","1.44E+2","116.4902","2.20E+1","96.0459","7.90E+2"
"146.0288","5.00E+1","117.0719","2.20E+1","96.0838","5.50E+1"
"147.0755","4.50E+1","118.0626","2.20E+1","97.0128","1.89E+2"
"147.1689","2.10E+1","118.0924","6.10E+1","97.0293","1.26E+3"
"148.0024","3.70E+1","119.0503","2.30E+1","97.0552","5.10E+1"
"148.0415","6.79E+2","120.0456","2.27E+2","97.9673","5.50E+1"
"148.0636","1.65E+2","120.0827","6.39E+3","97.9848","2.10E+1"
"148.946","2.40E+1","120.1163","2.70E+1","98.0117","2.70E+1"
"148.9859","2.40E+1","120.2016","4.70E+1","98.0223","5.28E+1"
"149.0052","1.29E+2","120.4695","5.40E+1","98.0363","2.77E+1"
"149.0432","4.70E+1","121.0312","2.80E+1","98.9566","9.39E+1"
"149.0611","2.60E+1","121.0869","5.79E+2","98.9854","7.60E+3"
"150.0642","3.80E+1","121.1219","3.50E+1","99.0268","5.40E+1"
"150.0847","9.38E+1","122.0249","4.21E+2","99.0424","9.63E+1"
"150.1021","1.76E+2","122.5973","2.40E+1","99.0546","7.63E+1"
"150.8383","4.30E+1","122.6486","2.10E+1","99.9628","2.10E+1"
"151.0275","2.50E+1","123.0254","4.50E+1","99.9863","4.60E+1"
"151.0575","8.00E+1","123.0423","3.60E+1","100.0507","2.30E+1"
"152.0286","2.20E+1","124.0429","2.80E+1","100.0735","2.40E+1"
"154.1304","4.30E+1","124.0788","5.50E+1","100.0925","2.40E+1"
"155.0765","2.50E+1","125.036","2.60E+1","100.1129","2.30E+1"
"155.1197","1.57E+2","125.0865","2.10E+1","100.2857","2.10E+1"
"155.536","2.70E+1","125.4525","2.10E+1","100.935","2.40E+1"
"156.0752","2.61E+1","125.601","5.50E+1","100.9907","2.30E+1"
"156.089","4.40E+1","126.0971","2.60E+1","101.0031","2.60E+1"
"157.0614","2.30E+1","127.0425","2.29E+2","101.0422","5.10E+1"
"157.1007","2.30E+1","127.0881","2.60E+1","101.079","2.30E+1"
"157.1342","1.40E+2","128.1093","4.60E+1","101.0918","2.10E+1"
"158.099","2.50E+1","128.8028","2.50E+1","101.9405","5.80E+1"
"159.0663","3.50E+1","129.1044","3.93E+2","102.0483","2.13E+2"
"159.0776","1.56E+2","129.3791","2.10E+1","102.0609","1.90E+1"
"160.0783","2.10E+1","129.9754","4.10E+1","102.9978","7.50E+1"
"160.54","2.40E+1","130.049","2.18E+2","103.0216","9.99E+1"
"160.9944","2.10E+1","130.0667","1.55E+2","103.0555","5.73E+3"
"161.0601","9.30E+1","130.093","2.40E+1","103.0953","2.20E+1"
"161.0929","1.61E+3","130.107","5.40E+1","103.2624","4.10E+1"
"162.0291","2.20E+1","130.9806","2.70E+1","103.2899","6.20E+1"
"162.0947","1.16E+2","131.0541","6.80E+1","103.336","4.30E+1"
"162.9385","2.70E+1","131.0748","6.85E+1","104.0587","2.82E+2"
"163.0438","2.20E+1","131.0919","5.03E+1","104.6853","3.00E+1"
"163.0552","2.60E+1","132.0435","1.25E+2","104.9658","2.20E+1"
"163.0717","2.40E+1","132.0831","1.29E+3","105.0346","1.71E+2"
"163.0979","2.30E+1","133.0883","1.52E+2","105.054","4.50E+1"
"164.1062","2.20E+1","134.6017","2.30E+1","105.0724","1.38E+3"
"164.9487","3.40E+1","134.987","1.43E+2","105.2308","2.70E+1"
"164.9967","1.72E+3","135.0481","2.50E+1","105.4324","2.80E+1"
"165.0586","4.80E+1","135.0634","2.37E+1","105.7213","3.00E+1"
"165.111","4.90E+1","135.0727","2.29E+1","106.0317","2.99E+1"
"165.1435","2.50E+1","135.08","3.13E+1","106.0717","1.19E+2"
"165.1636","4.90E+1","135.0865","2.10E+1","107.0139","2.30E+1"
"165.5626","6.20E+1","135.9643","2.10E+1","107.0381","1.60E+2"
"165.9997","4.50E+1","135.9799","2.10E+1","107.0523","2.07E+2"
"166.0518","7.60E+1","136.0128","1.06E+2","107.0712","6.97E+1"
"166.0895","1.27E+3","136.0414","8.66E+3","107.0842","6.71E+1"
"167.0113","3.10E+1","136.078","7.40E+1","107.9568","2.00E+1"
"167.0574","2.50E+1","136.27","2.50E+1","107.9809","2.10E+1"
"167.3289","2.20E+1","137.0002","1.31E+2","108","2.42E+1"
"167.8094","8.60E+1","137.0419","6.53E+2","108.0118","5.89E+1"
"168.0674","2.40E+1","137.0691","3.30E+1","108.0256","1.27E+2"
"168.7447","2.20E+1","138.0246","2.70E+1","108.0462","1.13E+4"
"169.5359","3.40E+1","138.0411","4.89E+1","108.0992","2.20E+1"
"170.1339","2.10E+1","138.0536","1.97E+2","108.1655","3.30E+1"
"171.1132","7.50E+1","138.3018","2.30E+1","108.2173","2.20E+1"
"172.3495","2.10E+1","139.0193","5.10E+1","108.6556","2.40E+1"
"172.3715","2.40E+1","139.0417","1.34E+2","108.9662","2.00E+1"
"172.8711","2.00E+1","140.0438","6.90E+1","109.0188","3.53E+1"
"173.0552","2.80E+1","140.6275","2.10E+1","109.0309","1.23E+2"
"173.074","2.10E+1","141.0581","4.70E+1","109.0525","9.07E+2"
"173.0939","4.30E+1","141.0739","2.45E+1","109.1719","3.60E+1"
"173.1304","1.19E+3","141.1006","2.20E+1","110.0257","1.30E+3"
"174.085","2.10E+1","141.4773","2.30E+1","110.0554","1.65E+2"
"174.1341","6.70E+1","143.0413","2.60E+1","110.0717","1.09E+3"
"175.03","3.40E+1","143.0593","1.40E+2","110.0958","2.40E+1"
"175.0745","5.76E+1","143.0781","1.52E+2","110.9861","4.60E+1"
"175.088","1.94E+1","143.1233","1.76E+2","111.0011","2.60E+1"
"175.122","1.24E+2","144.0823","1.91E+2","111.0189","5.27E+1"
"175.5809","2.10E+1","144.1041","2.30E+1","111.0431","9.90E+1"
"176.0775","5.20E+1","144.1299","5.30E+1","111.0569","7.21E+1"
"176.0981","4.50E+1","145.0492","8.20E+1","111.0742","7.60E+1"
"176.9656","2.10E+1","145.065","2.70E+1","111.0951","2.00E+1"
"176.9912","3.08E+2","145.106","2.00E+1","112.0404","3.30E+2"
"177.0153","2.33E+1","145.2497","2.20E+1","112.0771","7.30E+1"
"177.0403","2.60E+1","145.5136","3.10E+1","112.0918","3.68E+1"
"177.6871","2.20E+1","146.2811","2.40E+1","112.7519","2.20E+1"
"177.9646","2.80E+1","147.0759","1.20E+2","112.9408","2.30E+1"
"177.9939","4.70E+1","147.0939","2.55E+1","112.9709","4.60E+1"
"178.0036","2.90E+1","147.1159","1.00E+2","112.9954","8.50E+1"
"178.0553","2.24E+1","147.9979","4.80E+1","113.0359","9.28E+3"
"178.0897","9.82E+2","148.0416","2.96E+3","113.0715","1.15E+2"
"178.8492","2.30E+1","148.067","6.07E+1","113.1152","2.80E+1"
"179.0466","1.42E+4","148.1062","2.90E+1","113.1845","2.80E+1"
"179.0826","2.30E+1","148.3214","2.40E+1","113.8743","8.20E+1"
"179.1073","3.40E+1","149.0035","5.63E+2","114.003","3.20E+1"
"179.1476","2.80E+1","149.031","1.38E+2","114.022","4.53E+1"
"179.4522","2.50E+1","149.0479","2.04E+2","114.038","3.54E+2"
"179.6936","2.70E+1","149.1225","6.20E+1","114.0558","4.50E+1"
"180.0499","9.79E+2","149.5326","2.20E+1","114.0949","2.10E+1"
"180.0748","3.90E+1","150","2.20E+1","114.3726","2.50E+1"
"180.1067","2.50E+1","150.0406","2.00E+1","114.5326","3.80E+1"
"180.811","3.20E+1","150.0925","2.05E+3","114.8844","3.80E+1"
"181.0479","7.70E+1","150.1331","5.90E+1","114.937","1.34E+2"
"181.1159","2.00E+1","150.1616","2.80E+1","114.9462","1.71E+1"
"181.1301","5.40E+1","150.8857","2.50E+1","114.9953","2.00E+1"
"181.5989","5.50E+1","151.0246","3.50E+1","115.0296","1.56E+1"
"182.0818","3.10E+1","151.0515","4.90E+2","115.0565","7.67E+2"
"183.1201","1.79E+2","151.0791","3.01E+1","115.3527","3.10E+1"
"184.0886","2.40E+1","151.0924","7.89E+1","115.4385","2.60E+1"
"184.7173","2.80E+1","152.0385","2.40E+1","115.98","4.80E+1"
"185.0914","9.00E+1","152.0967","2.70E+1","116.0533","1.86E+1"
"185.1336","5.10E+1","153.0334","6.60E+1","116.0614","8.33E+1"
"185.1592","5.93E+1","153.107","3.40E+1","117.032","9.55E+0"
"185.1742","2.80E+1","153.3529","2.50E+1","117.059","1.02E+3"
"185.7954","2.60E+1","154.9665","2.20E+1","117.0771","1.78E+2"
"186.0852","2.10E+1","155.008","2.40E+1","117.1372","2.50E+1"
"186.1237","2.20E+1","155.084","7.70E+1","117.1846","4.40E+1"
"186.9286","3.10E+1","155.1199","6.80E+1","117.7915","2.60E+1"
"187.0393","1.40E+1","155.1616","2.20E+1","118.0316","2.19E+1"
"187.0549","9.90E+1","156.0798","2.08E+2","118.0668","4.88E+2"
"187.0965","2.30E+1","156.1066","4.30E+1","118.0929","6.40E+1"
"187.1823","2.40E+1","156.9851","3.00E+1","118.2912","2.30E+1"
"187.2042","2.00E+1","157.0847","2.50E+1","118.9278","4.40E+1"
"188.0667","2.10E+1","157.0953","2.30E+1","118.9502","3.50E+1"
"188.3033","2.00E+1","157.1122","2.10E+1","118.9632","2.20E+1"
"188.317","2.50E+1","157.1318","4.20E+1","119.0734","6.10E+2"
"188.4082","2.30E+1","157.5942","2.50E+1","119.5032","2.20E+1"
"188.4855","4.00E+1","157.9649","2.00E+1","119.9612","2.90E+1"
"188.8664","2.70E+1","158.0305","2.80E+1","120.0029","2.01E+1"
"189.0283","3.30E+1","158.102","2.40E+1","120.0162","5.83E+1"
"189.0914","2.30E+1","158.6116","2.60E+1","120.0462","1.58E+3"
"189.508","2.50E+1","158.9951","2.50E+1","120.0824","2.64E+4"
"189.6233","4.30E+1","159.0758","1.14E+2","120.1251","2.90E+1"
"189.6951","2.10E+1","159.0818","2.71E+1","120.1355","2.20E+1"
"190.3429","2.00E+1","160.0793","5.30E+1","120.1574","2.40E+1"
"190.3824","2.00E+1","160.139","2.40E+1","120.2858","2.20E+1"
"190.7414","2.50E+1","160.9976","1.15E+2","120.7568","3.80E+1"
"191.0474","7.81E+2","161.0381","5.10E+1","120.8642","2.10E+1"
"191.1195","5.35E+3","161.0646","1.10E+2","120.9928","6.80E+1"
"191.1797","3.80E+1","161.0934","1.53E+3","121.0291","5.52E+2"
"191.1991","2.30E+1","161.176","2.20E+1","121.0498","1.18E+2"
"191.2624","2.60E+1","161.4774","2.20E+1","121.0863","1.58E+3"
"191.3151","6.70E+1","161.545","2.20E+1","121.9984","4.80E+1"
"191.5718","2.00E+1","161.6622","2.20E+1","122.0258","6.66E+2"
"191.952","2.20E+1","161.7748","6.50E+1","122.0461","7.98E+1"
"192.0482","4.40E+1","162.0176","5.21E+1","122.0585","1.11E+2"
"192.1205","2.48E+2","162.0338","7.83E+1","122.076","5.30E+1"
"192.1341","1.61E+2","162.0948","4.46E+2","122.1023","2.60E+1"
"192.1907","2.70E+1","162.1555","2.20E+1","122.2032","8.00E+1"
"192.2217","2.10E+1","162.304","2.40E+1","122.9048","4.60E+1"
"192.4176","2.20E+1","162.4592","2.20E+1","122.9881","4.40E+1"
"193.0123","2.00E+1","162.887","2.00E+1","123.009","2.30E+1"
"193.0763","2.30E+1","162.9389","3.80E+1","123.034","1.78E+2"
"193.1305","1.14E+2","162.9915","2.20E+1","123.0585","1.07E+2"
"193.2437","2.10E+1","163.0529","6.71E+2","123.0858","1.11E+2"
"193.6654","2.10E+1","163.1221","8.10E+1","123.9691","4.50E+1"
"194.1042","2.50E+1","163.972","3.60E+1","123.9846","4.30E+1"
"194.2352","3.40E+1","164.0578","1.31E+2","124.0221","1.78E+1"
"194.2989","2.70E+1","164.1075","5.51E+2","124.0414","3.09E+2"
"194.622","2.20E+1","164.4339","4.80E+1","124.0833","1.05E+2"
"194.6511","5.50E+1","164.9424","2.26E+1","124.1178","2.80E+1"
"194.9533","6.10E+1","164.9588","4.87E+1","124.4717","3.00E+1"
"195.007","6.18E+4","164.997","7.72E+3","124.8847","2.40E+1"
"195.0579","4.70E+1","165.0393","1.01E+2","125.0021","2.40E+1"
"195.0778","8.70E+1","165.0652","5.00E+1","125.021","5.60E+1"
"195.1043","2.20E+1","165.0897","3.70E+1","125.0446","1.53E+2"
"195.1183","2.30E+1","165.1105","5.00E+1","125.0728","2.10E+1"
"195.1744","2.10E+1","165.1321","2.90E+1","125.5079","2.00E+1"
"195.3257","2.60E+1","165.9997","2.42E+2","125.8441","2.10E+1"
"195.7002","3.40E+1","166.053","8.29E+2","125.9486","2.60E+1"
"195.7896","2.20E+1","166.088","2.12E+3","125.9915","1.05E+2"
"195.9806","4.60E+1","166.1149","2.20E+1","126.0482","1.78E+1"
"196.0104","2.56E+3","166.5477","2.80E+1","126.061","9.32E+1"
"196.1069","3.80E+1","166.9911","3.54E+1","126.134","2.20E+1"
"196.1692","2.10E+1","167.0144","3.22E+2","126.2857","2.20E+1"
"196.566","2.60E+1","167.057","1.01E+2","126.8215","2.10E+1"
"197.0114","4.79E+2","167.0866","1.29E+2","126.9426","1.85E+1"
"197.1313","9.40E+1","167.9043","2.10E+1","126.9537","3.10E+1"
"197.1678","2.60E+1","168.0533","5.70E+1","126.9746","2.10E+1"
"197.4743","2.20E+1","168.0873","7.77E+1","126.9983","2.10E+1"
"197.6121","2.50E+1","168.107","4.70E+1","127.0362","3.44E+1"
"197.7818","2.50E+1","169.0165","5.50E+1","127.0559","3.47E+2"
"197.9484","2.20E+1","169.1372","2.20E+1","127.0913","1.41E+1"
"198.012","3.30E+1","169.1775","3.30E+1","127.1313","2.50E+1"
"198.0369","2.90E+1","169.6531","3.40E+1","127.9549","3.40E+1"
"198.1082","2.10E+1","170.004","2.30E+1","128.0123","4.70E+1"
"198.1321","2.80E+1","170.0263","3.70E+1","128.0329","6.90E+1"
"198.9282","2.30E+1","170.0486","2.02E+1","128.0624","1.19E+3"
"199.0131","2.70E+1","170.0624","4.78E+1","128.087","3.09E+1"
"199.0698","2.60E+1","170.1179","2.10E+1","128.1094","5.12E+1"
"199.1045","2.20E+1","170.5445","5.10E+1","128.5438","2.10E+1"
"199.1463","2.20E+1","170.9241","3.30E+1","128.8731","1.64E+2"
"199.2719","2.20E+1","170.9355","2.10E+1","128.9478","5.90E+1"
"199.7961","2.20E+1","171.0733","5.10E+1","128.9656","2.50E+1"
"200.132","2.41E+1","171.0898","8.90E+1","129.0714","7.73E+2"
"200.1432","6.51E+1","171.1545","2.10E+1","129.1033","2.12E+2"
"200.1866","2.60E+1","171.2202","2.00E+1","129.9684","2.40E+1"
"200.549","3.90E+1","171.8921","2.40E+1","130.0074","2.10E+1"
"200.9477","2.20E+1","171.985","2.40E+1","130.0239","5.70E+1"
"201.0769","2.40E+1","172.0381","2.10E+1","130.0669","1.82E+3"
"201.1234","5.64E+2","172.0767","4.80E+1","130.0953","6.00E+1"
"201.2598","2.20E+1","173.047","2.30E+1","130.1081","5.04E+1"
"201.9654","2.60E+1","173.0603","6.06E+1","130.1247","2.10E+1"
"202.0981","4.60E+1","173.1293","6.32E+2","130.4929","2.40E+1"
"202.1306","2.10E+1","173.7239","4.90E+1","130.9804","1.97E+1"
"202.173","2.00E+1","174.0686","4.50E+1","130.9922","2.20E+1"
"202.9535","3.10E+1","174.0959","7.30E+1","131.0187","2.60E+1"
"203.1097","3.40E+1","174.1326","1.25E+2","131.0497","1.42E+2"
"203.1308","3.70E+1","174.828","2.10E+1","131.0773","2.10E+1"
"203.6132","2.00E+1","174.9578","2.40E+1","131.8743","2.10E+1"
"204.0543","3.00E+1","175.0595","3.40E+1","131.9644","2.10E+1"
"204.3981","2.50E+1","175.0767","2.10E+1","131.9964","3.00E+1"
"205.0722","1.03E+2","175.1155","2.02E+2","132.0161","2.30E+1"
"205.0961","3.00E+1","175.1327","8.16E+1","132.0342","6.46E+1"
"205.1483","4.10E+1","175.4841","2.20E+1","132.0494","1.13E+2"
"205.9554","6.10E+1","175.6819","2.30E+1","132.0823","3.03E+3"
"206.037","2.30E+1","175.7838","2.40E+1","132.6153","2.20E+1"
"206.7567","2.10E+1","176.0232","2.10E+1","132.9043","4.10E+1"
"206.9562","5.90E+1","176.0843","7.90E+1","133.0221","4.90E+1"
"207.2628","2.40E+1","176.1151","5.40E+1","133.035","4.90E+1"
"208.0378","2.40E+1","176.8888","2.40E+1","133.06","1.26E+2"
"208.0839","3.60E+1","176.9697","6.65E+1","133.0753","2.12E+2"
"208.1064","2.99E+1","176.9962","1.62E+3","133.1308","4.50E+1"
"208.3161","4.80E+1","177.0231","7.41E+1","133.2348","3.80E+1"
"209.0573","2.01E+3","177.0896","2.40E+1","133.9992","2.40E+1"
"209.0984","1.40E+2","177.4421","3.10E+1","134.0319","2.50E+1"
"209.1211","2.70E+1","177.9922","2.40E+1","134.0503","2.10E+1"
"209.1468","5.30E+1","178.0031","5.20E+1","134.0767","2.20E+1"
"209.5694","3.30E+1","178.0894","1.38E+3","134.0955","1.67E+2"
"209.9409","2.70E+1","178.1888","3.70E+1","134.1084","2.66E+1"
"210.0555","1.64E+2","178.9346","7.20E+1","134.8964","2.10E+1"
"210.0705","6.87E+1","178.9902","1.14E+2","134.9855","3.97E+2"
"210.1162","3.26E+2","179.0467","7.20E+4","135.0552","8.10E+1"
"210.2781","2.40E+1","179.0926","4.61E+1","135.0717","7.44E+1"
"211.0252","4.20E+1","179.1155","2.06E+2","135.0853","1.24E+2"
"211.0633","3.50E+1","179.1403","2.30E+1","135.9515","4.90E+1"
"211.0872","3.40E+1","179.1819","2.70E+1","136.0412","1.39E+4"
"211.1121","7.09E+1","179.2774","2.50E+1","136.0723","8.64E+1"
"211.1274","3.87E+1","179.3044","2.60E+1","136.0822","6.45E+1"
"211.1407","2.40E+1","179.3961","2.50E+1","136.0921","3.80E+1"
"211.4213","2.20E+1","179.502","2.30E+1","136.1049","2.02E+1"
"211.5121","2.20E+1","179.7563","3.00E+1","136.1628","3.70E+1"
"211.9456","2.60E+1","179.8721","2.20E+1","136.4747","2.90E+1"
"212.0699","4.20E+1","180.049","5.22E+3","136.9688","2.30E+1"
"212.1094","3.80E+1","180.0954","4.20E+1","136.9839","2.45E+1"
"213.0205","1.70E+2","180.1112","2.40E+1","137.0006","1.68E+2"
"213.0941","2.00E+1","180.4117","3.80E+1","137.018","7.00E+1"
"213.1419","2.20E+1","180.596","2.00E+1","137.0418","1.42E+3"
"213.1542","2.40E+1","180.8945","2.60E+1","137.0649","3.10E+1"
"213.269","2.60E+1","181.0526","5.76E+2","137.0829","2.56E+1"
"213.3744","2.40E+1","181.2884","2.80E+1","137.1001","1.32E+2"
"213.5545","5.70E+1","181.6738","3.70E+1","137.5364","2.40E+1"
"213.7093","2.90E+1","182.0344","3.20E+1","137.9854","2.40E+1"
"213.9332","2.90E+1","182.0566","4.40E+1","138.046","5.80E+1"
"214.0465","2.50E+1","182.0986","4.30E+1","138.0613","4.61E+1"
"214.126","6.10E+1","182.1739","2.10E+1","138.0972","2.50E+1"
"214.1539","6.60E+1","182.6872","2.50E+1","138.1355","2.50E+1"
"214.5946","2.30E+1","183.0688","5.80E+1","138.9567","6.40E+1"
"215.0805","2.10E+1","183.0833","3.73E+1","138.9807","2.80E+1"
"215.1174","5.66E+1","183.1138","2.17E+2","138.9949","1.24E+2"
"215.1429","4.82E+1","183.1434","2.20E+1","139.0234","5.50E+1"
"215.6332","4.70E+1","183.1553","3.20E+1","139.0526","9.00E+1"
"215.7682","2.20E+1","183.7405","6.80E+1","139.0897","4.70E+1"
"215.9601","2.20E+1","183.774","3.30E+1","139.1031","2.55E+1"
"215.9733","6.52E+1","184.0746","2.20E+1","139.1192","3.50E+1"
"216.1111","1.07E+2","184.1299","2.80E+1","139.9677","2.40E+1"
"216.6693","2.30E+1","184.6442","2.50E+1","139.9879","9.70E+1"
"216.8238","3.00E+1","185.0131","2.30E+1","140.0407","1.20E+2"
"216.8681","2.10E+1","185.1085","2.10E+1","140.0703","6.44E+1"
"217.0253","2.20E+1","185.1346","4.90E+1","140.0879","4.80E+1"
