"mz_10eV","10eV","mz_30eV","30eV","mz_50eV","50eV"
"406.1582","2.10E+1","174.7673","2.20E+1","122.9721","4.10E+1"
"406.1852","5.50E+1","174.9237","2.50E+1","123.0016","4.20E+1"
"406.2259","9.93E+1","175.1002","2.10E+1","123.0436","4.26E+2"
"407.0879","3.90E+1","175.1212","2.20E+1","123.0585","8.05E+1"
"407.2148","2.80E+1","178.0782","2.30E+1","123.0921","7.70E+1"
"408.2684","2.00E+1","179.1234","2.00E+1","123.4453","2.50E+1"
"409.235","3.40E+1","180.0988","2.20E+1","124.0458","5.10E+1"
"409.309","2.10E+1","180.1145","2.10E+1","124.1133","1.23E+2"
"409.5012","2.00E+1","180.8124","2.20E+1","125.0221","2.70E+1"
"412.269","4.60E+1","181.0289","2.40E+1","125.079","2.40E+1"
"413.4628","3.10E+1","181.052","2.30E+1","125.114","2.50E+1"
"415.8464","2.10E+1","181.0654","2.50E+1","126.054","2.32E+2"
"416.7781","2.00E+1","181.1037","7.30E+1","126.0884","4.60E+1"
"417.1863","2.10E+1","181.538","2.10E+1","126.114","6.60E+1"
"417.253","2.10E+1","182.0985","2.50E+1","126.1292","9.30E+1"
"418.2316","2.80E+1","183.1444","2.72E+2","126.1559","3.40E+1"
"419.7065","2.50E+1","184.1286","4.60E+1","126.1862","2.20E+1"
"419.7426","2.70E+1","184.1488","2.00E+1","126.341","3.40E+1"
"420.4933","2.30E+1","184.1625","2.10E+1","126.6182","2.90E+1"
"420.993","2.00E+1","185.0912","5.18E+2","126.6383","2.10E+1"
"421.1982","2.20E+1","185.1259","2.06E+2","126.6857","3.90E+1"
"422.4158","2.20E+1","185.1613","1.09E+2","127.0315","2.48E+1"
"422.8955","2.20E+1","185.1928","2.10E+1","127.047","4.40E+1"
"423.002","3.40E+1","185.5326","2.20E+1","127.088","1.31E+2"
"423.1376","2.40E+1","185.9048","2.20E+1","127.1269","2.20E+1"
"423.9178","2.00E+1","186.0793","2.10E+1","127.8957","2.60E+1"
"424.3789","2.40E+1","186.0928","2.10E+1","128.0116","2.00E+1"
"426.9144","2.40E+1","186.1304","1.04E+2","128.0708","7.20E+1"
"427.099","1.18E+2","186.1564","4.70E+1","128.109","3.50E+1"
"427.1727","2.80E+1","187.1106","1.10E+2","128.7674","2.10E+1"
"427.2556","4.50E+1","189.0784","3.40E+1","128.9756","2.80E+1"
"427.297","2.20E+1","189.121","2.00E+1","129.0549","4.98E+1"
"428.1939","3.40E+1","191.1087","2.00E+1","129.0686","2.56E+2"
"429.1866","5.48E+1","192.6403","2.70E+1","129.1039","2.22E+4"
"429.2249","1.74E+2","194.0848","2.60E+1","129.1452","1.21E+2"
"429.5983","2.30E+1","195.0691","1.18E+2","129.1758","3.80E+1"
"429.8948","3.10E+1","196.1267","2.20E+1","129.2452","6.90E+1"
"430.2167","2.10E+1","196.1577","2.90E+1","129.4125","3.20E+1"
"430.2622","8.53E+2","196.9393","9.90E+1","129.807","2.70E+1"
"431.1678","2.40E+1","197.0471","2.20E+1","130.0477","2.69E+2"
"431.2126","2.50E+1","197.0724","2.90E+1","130.0606","1.37E+2"
"431.2531","1.11E+2","197.0894","2.63E+1","130.1061","1.43E+3"
"432.2032","4.20E+1","197.1279","2.30E+3","130.6925","2.90E+1"
"434.9037","2.10E+1","197.1714","2.96E+2","131.0367","3.80E+1"
"435.2792","2.30E+1","197.2038","4.30E+1","131.0551","5.95E+1"
"436.3166","2.20E+1","198.1276","1.46E+3","131.0866","5.50E+1"
"436.5356","2.10E+1","198.1659","2.10E+1","131.1126","7.60E+1"
"436.6219","2.20E+1","199.0737","5.70E+1","131.6087","4.70E+1"
"437.0664","2.40E+1","199.1144","2.20E+1","132.0921","7.40E+1"
"437.2153","2.10E+1","199.131","4.90E+1","132.1182","3.60E+1"
"437.3287","2.60E+1","200.1042","5.60E+1","133.059","2.80E+2"
"438.212","2.50E+1","200.1727","2.10E+1","134.0991","5.10E+1"
"438.5683","2.80E+1","201.067","2.10E+1","135.0418","1.43E+2"
"438.6063","3.60E+1","201.1241","5.90E+1","135.0665","2.20E+1"
