"mz_10eV","10eV","mz_25eV","25eV","mz_45eV","45eV"
"147.1147","2.80E+1","108.6114","2.50E+1","125.0768","2.30E+1"
"148.0664","2.30E+1","108.6832","3.10E+1","125.9739","2.80E+1"
"148.6396","2.60E+1","109.7673","2.10E+1","126.0467","4.70E+1"
"150.4147","2.60E+1","110.063","4.30E+1","126.088","5.20E+1"
"151.1221","2.50E+1","110.0999","9.30E+1","127.0903","2.80E+1"
"151.4365","2.50E+1","110.935","2.80E+1","127.1145","2.20E+1"
"153.145","4.20E+1","111.0625","3.10E+1","128.0667","2.10E+1"
"153.4561","2.60E+1","111.0996","2.10E+1","128.9771","2.10E+1"
"153.8496","2.80E+1","111.14","1.14E+2","129.0714","1.56E+2"
"154.1176","1.10E+2","112.0328","2.18E+1","129.1009","7.22E+2"
"157.1374","2.30E+1","112.049","7.05E+1","130.0482","5.20E+1"
"159.1466","2.40E+1","112.0718","9.20E+1","130.0668","5.00E+1"
"164.1085","2.50E+1","112.1069","3.40E+1","130.0851","4.20E+1"
"165.0572","3.40E+1","112.7519","2.40E+1","130.1069","4.90E+1"
"165.7725","2.70E+1","114.0913","3.50E+1","131.0715","2.20E+1"
"166.0882","1.91E+2","115.0409","2.10E+1","133.059","2.10E+1"
"167.4416","2.40E+1","115.0548","3.20E+1","134.0629","5.20E+1"
"167.4712","2.30E+1","115.0889","2.10E+2","135.0915","4.30E+1"
"168.0914","3.20E+1","115.5639","2.30E+1","136.0487","2.70E+1"
"168.1909","2.50E+1","116.0535","5.80E+1","136.0761","2.93E+2"
"168.6641","2.20E+1","116.0712","4.58E+2","136.0928","2.41E+1"
"173.0911","2.07E+2","117.1356","2.20E+1","137.1073","3.00E+1"
"173.1103","3.08E+1","117.6234","3.20E+1","138.0646","5.20E+1"
"173.6594","2.60E+1","118.0829","2.70E+1","138.0977","2.60E+1"
"174.0952","4.90E+1","119.0886","2.60E+1","138.1329","2.70E+1"
"175.1205","3.40E+1","120.0814","6.15E+2","139.0418","2.00E+1"
"177.6491","4.50E+1","121.0752","3.80E+1","139.0845","6.70E+1"
"180.9932","2.30E+1","121.0992","2.70E+1","140.0229","2.10E+1"
"182.0691","4.20E+1","121.7812","4.20E+1","140.0773","5.60E+1"
"182.0885","2.00E+1","122.0947","2.20E+1","140.111","2.10E+1"
"182.9682","2.20E+1","123.049","4.30E+1","140.1246","2.30E+1"
"183.1149","6.30E+1","123.0866","4.90E+1","141.0542","3.10E+1"
"187.0614","6.00E+1","123.1779","2.20E+1","141.0654","2.30E+1"
"187.1163","2.90E+1","123.8055","4.50E+1","141.1043","1.03E+2"
"190.8473","3.90E+1","124.031","2.40E+1","141.9539","4.30E+1"
"193.1749","2.90E+1","124.853","4.40E+1","142.067","2.10E+1"
"197.7828","3.00E+1","125.044","3.20E+1","142.0906","2.60E+1"
"199.0618","2.20E+1","125.1161","2.10E+1","143.0216","2.20E+1"
"199.1371","2.10E+1","125.2368","2.90E+1","143.0644","2.10E+1"
"199.153","2.20E+1","126.0947","4.40E+1","143.0833","2.20E+1"
"200.8861","3.70E+1","127.0365","2.87E+1","144.1044","7.60E+1"
"205.0985","2.06E+2","127.0494","9.93E+1","146.0628","4.30E+1"
"205.1177","3.52E+1","127.0655","2.70E+1","146.0807","5.40E+1"
"206.115","7.50E+1","127.0812","6.00E+1","147.0345","8.60E+1"
"206.1968","2.50E+1","127.0956","2.20E+1","147.0735","5.20E+1"
"208.5394","2.30E+1","127.1183","2.30E+1","148.0556","5.20E+1"
"208.5674","6.10E+1","127.2415","2.60E+1","148.0781","2.20E+1"
"212.5902","2.40E+1","127.6356","2.50E+1","148.9907","3.70E+1"
"212.6324","3.30E+1","128.9566","2.20E+1","149.1088","2.10E+1"
"212.7531","2.30E+1","129.0639","7.20E+1","150.0065","2.10E+1"
"215.1036","2.40E+1","129.1035","8.51E+2","150.0451","2.80E+1"
"215.7704","6.20E+1","129.1965","3.40E+1","150.0825","2.30E+1"
"215.9897","2.10E+1","130.0539","4.89E+1","150.9972","2.80E+1"
"217.7373","3.10E+1","130.0687","5.01E+1","151.0851","1.61E+2"
"219.337","2.30E+1","130.0838","5.70E+1","151.1264","4.90E+1"
"220.894","3.60E+1","131.0524","2.30E+1","152.0298","2.10E+1"
"222.5862","3.30E+1","131.0754","2.30E+1","152.0709","8.00E+1"
"223.2183","2.20E+1","131.1238","2.40E+1","152.1095","1.16E+2"
"224.2956","2.00E+1","132.0482","4.90E+1","152.1422","2.20E+1"
"225.1632","2.00E+1","132.0815","1.30E+2","152.9883","2.30E+1"
"226.3072","2.90E+1","132.1012","2.50E+1","153.0105","2.60E+1"
"226.7317","2.50E+1","132.9794","2.30E+1","153.0631","2.28E+1"
"227.1293","2.20E+1","133.0459","6.70E+1","153.0771","3.00E+1"
"228.1144","2.10E+1","133.063","2.00E+1","153.0952","3.60E+1"
"229.0956","4.30E+1","133.0886","2.10E+1","153.1243","6.34E+1"
"229.1558","2.40E+1","134.0481","5.80E+1","153.1343","6.30E+1"
"229.4729","2.10E+1","134.0626","2.40E+1","153.1495","3.31E+1"
"230.1287","2.40E+1","134.0852","3.40E+1","153.9848","2.70E+1"
"232.071","2.00E+1","134.358","2.30E+1","154.0453","2.20E+1"
"233.1119","2.00E+1","135.0581","2.20E+1","154.0605","2.50E+1"
"235.1156","2.30E+1","135.565","2.00E+1","154.0884","1.17E+2"
"237.3173","2.60E+1","136.0279","2.60E+1","154.1211","3.17E+2"
"238.0932","2.40E+1","136.0803","1.50E+2","154.1478","1.98E+1"
"238.1742","2.50E+1","136.1175","4.10E+1","155.0869","7.20E+1"
"240.8548","2.90E+1","136.2746","2.10E+1","155.1588","2.20E+1"
"241.9059","2.30E+1","137.1049","5.58E+1","156.0055","2.10E+1"
"242.0601","2.20E+1","137.2338","2.30E+1","156.0637","2.20E+1"
"243.2023","2.50E+1","138.1187","5.30E+1","156.0881","2.40E+1"
"243.6464","2.30E+1","138.4375","2.70E+1","157.0102","2.10E+1"
"243.9055","2.90E+1","139.0379","2.40E+1","157.0525","4.40E+1"
"245.1186","2.00E+1","139.0541","2.20E+1","157.0642","6.70E+1"
"245.1819","3.58E+2","139.0951","6.00E+1","157.0986","8.53E+1"
"246.1149","4.10E+1","139.1281","6.70E+1","157.1077","2.30E+1"
"246.1841","5.30E+1","139.2523","3.60E+1","157.9731","5.10E+1"
"249.2016","2.20E+1","140.0548","4.20E+1","158.0957","1.26E+2"
"252.4381","2.10E+1","140.0793","3.70E+1","158.1206","3.20E+1"
"252.5644","2.30E+1","140.0903","3.02E+1","159.0713","9.40E+1"
"252.9246","2.00E+1","140.1094","3.72E+2","160.1445","2.20E+1"
"253.1547","5.20E+1","140.147","2.90E+1","161.0325","2.40E+1"
"254.699","2.50E+1","141.0676","1.31E+2","161.097","2.50E+1"
"258.4299","2.40E+1","141.1033","7.10E+1","162.0797","2.10E+1"
"258.8833","2.50E+1","142.0657","2.10E+1","162.1011","4.60E+1"
"259.0869","2.50E+1","142.1078","4.70E+1","163.9932","6.20E+1"
"260.9094","2.70E+1","142.123","3.09E+1","164.0768","1.54E+2"
"261.5796","2.50E+1","142.8805","2.20E+1","165.0567","1.50E+2"
"263.2163","2.20E+1","143.0636","2.01E+1","165.1019","1.07E+2"
"264.3954","2.50E+1","143.0837","7.23E+2","165.9969","3.30E+1"
"265.1487","2.20E+1","143.1161","1.82E+2","166.053","2.20E+1"
"266.1636","2.50E+1","143.3342","2.90E+1","166.1054","2.50E+1"
"267.1305","2.30E+1","144.0848","1.59E+2","166.926","2.40E+1"
"269.1063","2.10E+1","144.4957","2.50E+1","167.061","4.60E+1"
"269.4447","3.00E+1","144.9503","4.40E+1","167.0843","1.31E+2"
"270.1335","2.00E+1","145.05","2.90E+1","167.1176","4.70E+1"
"270.1849","2.96E+2","145.0623","3.90E+1","168.0119","2.40E+1"
"271.1653","2.45E+1","145.0995","1.63E+3","168.0802","5.00E+1"
"271.1763","4.77E+1","145.2642","2.40E+1","168.1372","2.40E+1"
"271.1864","2.20E+1","145.3255","2.60E+1","169.0091","2.10E+1"
"273.0944","2.60E+1","146.0582","1.43E+2","169.0609","8.80E+1"
"274.2512","2.70E+1","146.0686","4.66E+1","169.1014","9.42E+1"
"274.9642","2.50E+1","146.0975","2.17E+2","169.1173","2.53E+1"
"276.0084","2.30E+1","146.2999","3.10E+1","169.1402","9.60E+1"
"276.0714","2.20E+1","146.4958","2.10E+1","169.9587","2.10E+1"
"276.1331","6.35E+3","147.0416","2.10E+1","170.0752","4.30E+1"
"277.102","2.39E+1","147.0771","2.29E+2","170.1362","2.70E+1"
"277.1371","1.52E+3","147.1147","1.08E+2","171.0405","2.20E+1"
"278.1355","2.16E+2","148.0628","3.20E+1","171.0848","2.60E+1"
"279.0771","6.53E+1","148.0994","2.70E+1","171.1056","3.70E+1"
"279.1017","9.63E+1","149.0651","2.20E+1","171.121","2.08E+1"
"279.1135","2.58E+1","150.1115","3.00E+1","172.0268","3.40E+1"
"280.0989","2.70E+1","150.1245","2.64E+1","172.0716","7.00E+1"
"281.5435","2.00E+1","150.1354","2.00E+1","172.1003","2.00E+1"
"286.6596","2.50E+1","150.9082","2.60E+1","172.1132","2.60E+1"
"287.2236","2.40E+1","151.0482","2.20E+1","173.0464","6.20E+1"
"288.702","2.10E+1","151.1259","6.66E+2","173.0779","5.20E+1"
"289.0767","2.30E+1","151.1656","4.50E+1","173.1006","1.66E+2"
"289.6411","2.30E+1","151.8112","2.40E+1","173.1251","1.44E+2"
"290.9087","2.30E+1","152.0787","8.02E+1","173.1369","4.40E+1"
"291.0847","2.80E+1","152.1087","2.98E+3","174.0719","2.21E+1"
"294.354","4.80E+1","152.1487","2.00E+1","174.0887","1.06E+2"
"295.0708","2.10E+1","153.0639","3.40E+1","174.1041","7.97E+0"
"295.5788","3.40E+1","153.1057","4.59E+2","174.9944","2.60E+1"
"298.0946","2.70E+1","153.1403","1.95E+4","175.0299","3.20E+1"
"298.2282","2.70E+1","153.2336","2.10E+1","175.0797","5.00E+1"
"299.0815","2.30E+1","153.4447","2.10E+1","175.1214","1.87E+2"
"299.098","2.70E+1","153.6492","2.00E+1","175.9779","2.80E+1"
"300.1895","4.42E+2","154.0233","3.80E+1","176.0475","2.30E+1"
"300.2206","3.00E+1","154.0567","1.78E+2","177.0642","1.01E+2"
"300.2898","2.40E+1","154.0796","7.68E+1","177.9895","2.40E+1"
"301.1042","9.10E+1","154.1241","1.67E+4","178.0479","7.20E+1"
"301.1989","7.00E+1","154.1732","8.86E+1","178.0858","7.20E+1"
"302.1526","2.30E+1","154.1845","3.10E+1","179.0466","2.70E+1"
"302.2026","6.70E+1","154.2118","4.30E+1","179.0824","2.80E+1"
"302.3874","2.20E+1","154.4829","3.80E+1","179.112","2.10E+1"
"303.1106","2.30E+1","154.7398","2.40E+1","180.0184","2.20E+1"
"303.1487","2.30E+1","154.7652","2.40E+1","180.1008","8.56E+1"
"303.1696","1.98E+1","154.8189","2.10E+1","180.1151","1.44E+1"
"303.6965","2.60E+1","154.9144","2.20E+1","181.0669","4.70E+1"
"305.1492","2.30E+1","154.9599","3.20E+1","181.0953","2.30E+1"
"305.1736","3.10E+1","155.0626","2.83E+1","181.1075","8.28E+1"
"307.0663","2.60E+1","155.0826","3.13E+2","181.134","4.80E+1"
"307.2654","2.20E+1","155.1227","3.48E+3","182.025","3.10E+1"
"308.1028","2.91E+1","155.1569","2.80E+1","182.0586","6.40E+1"
"308.1586","2.82E+3","155.1841","6.00E+1","182.0932","4.80E+1"
"308.3336","2.50E+1","155.5361","2.30E+1","182.1324","2.10E+1"
"308.4551","3.20E+1","156.0629","3.36E+1","182.6167","4.70E+1"
"308.6121","4.50E+1","156.0736","1.06E+2","182.983","2.00E+1"
"309.1655","3.05E+2","156.0868","3.94E+1","182.9983","2.40E+1"
"310.1518","4.40E+1","156.1236","3.08E+2","183.0733","8.20E+1"
"310.4707","2.10E+1","156.1758","2.70E+1","183.1134","1.84E+2"
"311.2048","8.90E+1","156.2734","2.80E+1","183.1516","1.53E+2"
"311.9109","2.00E+1","157.0565","6.27E+1","183.9776","2.00E+1"
"312.1407","2.50E+1","157.0716","2.21E+2","184.028","7.10E+1"
"312.8366","3.20E+1","157.0995","3.78E+2","184.0468","1.90E+1"
"313.112","2.90E+1","157.1261","4.00E+1","184.0777","5.30E+1"
"313.7043","2.50E+1","157.1689","3.20E+1","184.1053","8.90E+1"
"314.1094","6.50E+1","157.4578","2.60E+1","184.1536","4.20E+1"
"314.1343","2.57E+2","157.539","3.30E+1","184.5619","2.40E+1"
"314.1904","2.60E+1","158.0866","4.30E+1","185.1016","9.13E+1"
"314.6211","2.30E+1","158.1454","4.10E+1","185.1444","3.60E+1"
"315.1447","2.50E+1","159.0717","1.46E+2","185.1675","5.90E+1"
"316.1771","1.16E+2","159.0932","1.96E+2","186.0742","2.80E+1"
"316.2287","2.60E+1","160.1219","2.20E+1","186.3549","6.00E+1"
"316.4889","2.10E+1","161.0998","8.20E+1","186.4901","2.80E+1"
"317.1994","3.10E+1","161.9937","2.10E+1","187.0444","2.70E+1"
"317.8578","2.40E+1","162.0714","2.60E+1","188.0993","5.00E+1"
"319.5261","2.70E+1","162.1101","4.30E+1","189.1008","4.40E+1"
"320.0671","2.60E+1","163.0604","2.40E+1","190.091","1.35E+2"
"320.1406","4.00E+1","163.1204","6.80E+1","190.1764","4.70E+1"
"320.1715","2.80E+1","163.2087","2.20E+1","190.9006","2.60E+1"
"321.1506","3.40E+1","164.1112","4.40E+1","191.0177","2.10E+1"
"321.4179","2.60E+1","164.1393","1.42E+2","191.0529","2.20E+1"
"321.4467","2.20E+1","164.7393","2.30E+1","191.0788","9.40E+1"
"321.5622","2.10E+1","165.0544","4.50E+1","191.1031","6.20E+1"
"321.7163","2.00E+1","165.1038","5.40E+1","192.0219","3.20E+1"
"323.0825","2.70E+1","165.1514","2.10E+1","192.0638","2.60E+1"
"323.1446","4.70E+1","165.6013","2.20E+1","192.0994","6.00E+1"
"324.1964","3.40E+1","166.0457","9.18E+1","193.1269","4.10E+1"
"324.283","2.10E+1","166.0871","3.70E+3","193.1438","4.50E+1"
"324.7008","2.30E+1","166.1295","2.10E+1","194.0894","4.20E+1"
"327.1647","2.70E+1","166.1518","9.20E+1","194.9918","2.60E+1"
"327.1992","1.19E+2","166.248","3.40E+1","195.0263","4.90E+1"
"327.2308","1.88E+1","167.045","8.00E+1","195.0755","1.03E+2"
"327.8572","2.70E+1","167.0889","4.99E+2","195.0928","2.60E+1"
"328.0401","3.30E+1","167.9931","2.20E+1","195.1234","5.10E+1"
"328.1605","2.60E+1","168.0955","4.20E+1","195.924","2.10E+1"
"328.221","2.80E+1","168.1237","2.40E+1","195.9734","2.10E+1"
"328.3666","3.70E+1","168.1475","2.90E+1","196.0032","2.20E+1"
"328.4946","2.40E+1","168.4397","2.20E+1","196.0267","2.30E+1"
"329.0459","2.50E+1","169.002","2.00E+1","196.069","2.70E+1"
"329.0865","5.80E+1","169.0736","2.10E+1","196.0872","2.40E+1"
"329.4047","3.10E+1","169.1005","2.92E+2","196.1144","2.20E+1"
"329.5865","2.30E+1","169.1338","1.66E+2","196.136","2.40E+1"
"329.7018","3.90E+1","169.2756","3.40E+1","196.9614","6.90E+1"
"329.9388","2.50E+1","169.5656","2.50E+1","197.0387","7.70E+1"
"330.1919","5.10E+1","169.9478","2.20E+1","197.0871","4.50E+1"
"330.591","2.40E+1","169.9928","2.10E+1","197.1078","2.29E+1"
"331.0547","2.60E+1","170.0401","3.00E+1","197.1314","1.06E+2"
"331.1352","2.20E+1","170.0588","6.00E+1","197.1613","7.60E+1"
"331.5407","4.40E+1","170.084","9.30E+1","198.0317","4.40E+1"
"331.6021","2.80E+1","170.1132","1.23E+2","198.074","4.13E+1"
"332.0613","2.00E+1","170.4293","2.40E+1","198.0915","5.30E+1"
"332.0959","2.30E+1","170.8614","2.40E+1","198.1252","5.20E+1"
"332.1989","3.30E+1","171.0541","2.20E+1","199.0357","2.50E+1"
"332.467","2.90E+1","171.1109","9.70E+1","199.1142","9.80E+1"
"332.8448","2.60E+1","171.1503","8.75E+3","199.1444","1.75E+2"
"332.9534","3.10E+1","171.1787","5.45E+1","200.0967","1.86E+2"
"333.2552","2.10E+1","171.2252","2.10E+1","200.1467","2.90E+1"
"333.3885","2.40E+1","171.4039","2.50E+1","200.9778","3.30E+1"
"333.8582","2.60E+1","172.0338","2.50E+1","200.9995","7.40E+1"
"333.9165","3.30E+1","172.0627","9.20E+1","201.0454","2.10E+1"
"334.2958","2.10E+1","172.0812","2.20E+1","201.0844","1.44E+2"
"334.637","2.30E+1","172.1522","1.07E+3","201.1177","2.30E+1"
"334.8061","2.50E+1","173.0936","5.73E+3","202.0854","6.60E+1"
"335.0002","2.20E+1","173.1626","2.30E+1","202.1109","2.00E+1"
"335.09","2.20E+1","173.8496","3.80E+1","203.0994","4.50E+1"
"335.2236","2.60E+1","174.0959","7.03E+2","204.0103","2.50E+1"
"335.6476","2.70E+1","175.0754","9.20E+1","204.076","2.10E+1"
"335.7797","2.30E+1","175.0951","3.10E+1","204.0996","5.10E+1"
"336.0958","3.20E+1","175.1262","1.22E+2","205.1283","2.10E+1"
"336.1143","7.30E+1","175.1572","3.20E+1","205.9897","3.30E+1"
"336.1664","2.50E+1","175.3028","2.40E+1","207.0074","2.70E+1"
"336.4301","2.10E+1","175.5347","2.60E+1","207.109","2.10E+1"
"336.6067","5.60E+1","175.8477","2.30E+1","207.1384","2.10E+1"
"337.0331","3.00E+1","176.0402","2.60E+1","208.0366","2.50E+1"
"337.4367","5.70E+1","176.1152","2.40E+1","208.0693","4.50E+1"
"337.5615","2.80E+1","176.3771","2.40E+1","208.0885","2.50E+1"
"337.7882","2.50E+1","176.9797","2.30E+1","208.1018","2.10E+1"
"337.8266","2.60E+1","177.0046","2.50E+1","209.0027","2.30E+1"
"337.8637","2.50E+1","177.0854","2.50E+1","209.0381","2.35E+1"
"338.0582","2.40E+1","177.1252","2.40E+1","209.0566","4.40E+1"
"338.1695","1.02E+4","178.7363","2.30E+1","209.0954","6.28E+1"
"338.2305","2.57E+1","179.0908","2.30E+1","209.9771","2.40E+1"
"338.2411","3.70E+1","179.1246","2.20E+1","210.0203","1.40E+2"
"338.2903","5.30E+1","179.1564","4.70E+1","210.049","2.20E+1"
"338.5894","2.00E+1","180.075","2.00E+1","210.0827","1.85E+2"
"338.8897","2.40E+1","180.1042","4.20E+1","210.1234","4.80E+1"
"339.1177","2.40E+1","180.1204","2.14E+1","211.0672","2.30E+1"
"339.1721","2.56E+3","180.1613","2.10E+1","211.0829","2.20E+1"
"339.3561","2.70E+1","180.6772","2.80E+1","211.0945","2.11E+1"
"339.6564","3.10E+1","181.0637","5.40E+1","211.115","5.00E+1"
"339.7444","2.10E+1","181.0963","2.97E+2","211.1442","4.65E+1"
"339.9626","2.70E+1","181.1347","2.15E+3","211.1575","6.49E+1"
"340.064","2.30E+1","181.1691","2.10E+1","211.9263","2.60E+1"
"340.1745","2.60E+2","181.3292","2.90E+1","211.9899","2.10E+1"
"340.3213","2.60E+1","182.0778","3.91E+2","212.0648","2.10E+1"
"341.0808","2.90E+1","182.123","1.84E+2","212.101","3.86E+2"
"341.0942","4.41E+1","182.1422","2.23E+2","212.1486","4.30E+1"
"341.1083","2.60E+1","182.7772","3.50E+1","212.9986","9.70E+1"
"341.1934","9.00E+1","183.0719","4.90E+1","213.0286","8.50E+1"
"341.8882","2.30E+1","183.1147","2.51E+3","213.0817","1.86E+1"
"342.2021","7.90E+1","183.15","1.72E+2","213.0989","9.27E+1"
"342.3832","2.40E+1","183.2282","3.60E+1","213.1244","4.81E+2"
"342.5734","2.80E+1","183.2595","2.70E+1","213.1535","8.42E+1"
"343.1379","2.40E+1","183.7856","2.30E+1","214.0416","2.40E+1"
"343.2016","2.80E+1","184.0369","2.10E+1","214.0854","2.10E+1"
"343.5966","2.50E+1","184.0674","2.00E+1","214.1266","5.40E+1"
"343.8063","2.80E+1","184.1037","1.90E+2","214.157","4.90E+1"
"344.5023","3.40E+1","184.1234","1.83E+2","215.0087","2.00E+1"
"345.1172","2.10E+1","184.1521","4.60E+1","215.0472","2.30E+1"
"345.1482","2.70E+1","184.8728","2.00E+1","215.0658","2.40E+1"
"345.1776","2.11E+1","184.9662","2.40E+1","215.0968","8.05E+1"
"345.204","8.78E+1","185.0136","2.90E+1","215.1378","6.90E+1"
"345.3686","2.30E+1","185.0974","7.50E+1","216.0978","1.91E+2"
"345.4043","2.20E+1","185.1287","1.48E+2","216.2684","2.30E+1"
"345.6151","4.50E+1","185.1504","5.30E+1","217.0792","8.40E+1"
"345.7071","2.40E+1","185.1703","1.67E+2","217.1504","4.30E+1"
"345.9596","2.20E+1","185.3531","2.00E+1","217.9856","3.50E+1"
"346.0626","3.00E+1","186.0766","4.40E+1","218.5952","2.60E+1"
"346.1185","1.24E+2","186.0952","5.80E+1","218.9968","2.20E+1"
"346.7523","2.60E+1","186.1342","4.30E+1","219.0799","4.50E+1"
"347.209","2.70E+1","186.1761","2.00E+1","220.0158","2.10E+1"
"347.3578","2.10E+1","186.9712","2.60E+1","220.0473","4.50E+1"
"347.7407","2.90E+1","187.0874","2.66E+2","220.1348","3.10E+1"
"347.9356","2.30E+1","187.1121","1.16E+2","221.0093","3.10E+1"
"348.4189","2.10E+1","187.2305","2.40E+1","221.091","7.00E+1"
"348.7257","2.40E+1","188.0703","1.64E+3","221.1231","7.10E+1"
"348.9244","2.60E+1","188.1156","4.20E+1","222.0183","2.10E+1"
"348.9873","2.60E+1","189.0783","2.96E+2","222.0574","2.00E+1"
"349.1003","2.50E+1","189.1253","3.78E+3","222.093","4.77E+1"
"349.5496","2.10E+1","189.2579","2.80E+1","222.1211","2.10E+1"
"349.7411","2.40E+1","189.7671","2.30E+1","223.0149","2.90E+1"
"349.8544","3.10E+1","190.0623","2.00E+1","223.036","2.80E+1"
"349.9142","3.10E+1","190.1293","4.52E+2","223.068","6.80E+1"
"349.9617","2.40E+1","190.8493","2.10E+1","223.1156","2.90E+1"
"350.5164","2.10E+1","190.8946","4.60E+1","223.1265","2.59E+1"
"350.8881","2.10E+1","191.1016","4.80E+1","223.1353","2.51E+1"
"351.0985","3.36E+1","191.1223","2.99E+1","223.1527","2.30E+1"
"351.1177","1.35E+2","191.1403","1.01E+2","224.0031","2.20E+1"
"352.091","3.20E+1","191.1571","9.40E+1","224.0445","2.30E+1"
"352.1461","2.41E+2","191.2451","4.10E+1","224.0925","1.03E+2"
"352.1858","4.86E+2","192.068","7.40E+1","224.1747","2.30E+1"
"352.2743","5.20E+1","192.0855","4.91E+1","225.0411","2.20E+1"
"352.6863","2.40E+1","192.1013","2.12E+1","225.0876","5.50E+1"
"353.0933","2.50E+1","192.1358","7.96E+1","225.1468","2.50E+1"
"353.1523","2.30E+1","192.1619","2.70E+1","225.1581","5.41E+1"
"353.1857","5.10E+1","193.0741","2.80E+1","225.1715","1.14E+2"
"353.6823","2.20E+1","193.1109","3.63E+1","225.9893","2.70E+1"
"354.4268","2.20E+1","193.8181","2.30E+1","226.0168","2.90E+1"
"354.6104","2.50E+1","194.0363","2.20E+1","226.0709","2.40E+1"
"354.7505","2.10E+1","194.0835","2.50E+1","226.1077","1.40E+2"
"354.7807","2.10E+1","194.1015","2.10E+1","226.1321","2.17E+1"
"355.025","2.90E+1","194.116","2.50E+1","226.1767","2.00E+1"
"355.2883","2.20E+1","194.3759","3.00E+1","227.0522","2.20E+1"
"356.2393","2.80E+1","195.0884","2.00E+1","227.0842","1.36E+2"
"356.3798","4.90E+1","195.115","4.20E+1","227.1254","2.00E+1"
"356.9954","6.40E+1","195.1497","2.60E+1","228.0301","2.50E+1"
"357.2609","2.80E+1","196.095","2.00E+1","228.0485","2.10E+1"
"357.3375","4.80E+1","196.1223","2.10E+1","228.1137","2.71E+1"
"357.4015","2.10E+1","196.1402","4.80E+1","228.1379","9.67E+1"
"357.4699","2.40E+1","197.0562","5.40E+1","228.1561","1.99E+1"
