"mz_10eV","10eV","mz_30eV","30eV","mz_50eV","50eV"
"330.1728","4.50E+1","157.1067","2.50E+1","132.0788","2.30E+1"
"331.2016","3.10E+1","158.0649","2.20E+1","132.1103","4.60E+1"
"333.1924","3.40E+1","158.9022","2.90E+1","135.0687","3.20E+1"
"336.1884","5.80E+1","159.0759","4.46E+2","135.1117","2.40E+1"
"338.1528","2.40E+1","159.0971","3.06E+1","136.0824","9.30E+1"
"338.1726","2.20E+1","159.5244","2.20E+1","136.1142","2.90E+1"
"340.0794","2.10E+1","160.0831","3.40E+1","137.0658","5.10E+1"
"341.1846","4.30E+1","163.0455","2.00E+1","138.0026","3.60E+1"
"342.2045","2.70E+1","163.1243","3.20E+1","138.0569","4.50E+1"
"346.2103","6.00E+1","166.0493","5.40E+1","139.0749","5.60E+1"
"350.139","2.50E+1","166.0683","1.08E+2","139.0933","2.50E+1"
"350.7795","2.30E+1","166.0874","4.57E+2","140.0928","2.30E+1"
"355.2027","2.10E+1","166.1164","4.20E+1","141.0326","3.10E+1"
"359.146","2.70E+1","167.1259","2.20E+1","141.0723","2.50E+1"
"359.2073","2.20E+1","169.0402","2.40E+1","141.1015","7.00E+1"
"359.5407","2.70E+1","169.0942","2.10E+1","142.0724","2.00E+1"
"359.8612","2.20E+1","169.1245","2.40E+1","142.0934","2.60E+1"
"360.2258","6.40E+1","171.0623","4.63E+1","143.3342","2.80E+1"
"364.16","2.80E+1","171.0791","2.00E+1","144.0121","5.10E+1"
"365.6343","2.20E+1","173.0872","2.50E+1","144.9471","2.60E+1"
"366.0566","2.40E+1","175.0109","2.50E+1","145.0593","2.30E+1"
"366.0839","2.30E+1","175.1194","1.21E+2","146.1074","2.20E+1"
"367.169","2.50E+1","177.1127","2.10E+1","147.0469","2.50E+1"
"368.1583","2.29E+1","178.1057","2.70E+1","147.1069","2.80E+1"
"368.1844","4.90E+1","178.4367","2.30E+1","147.1228","3.40E+1"
"369.1662","4.50E+1","179.1292","2.20E+1","148.0691","9.60E+1"
"370.1567","2.00E+1","180.1203","3.30E+1","149.1045","2.00E+1"
"371.2227","1.89E+2","181.0507","3.00E+1","150.0968","5.70E+1"
"372.1537","3.40E+1","182.1243","3.10E+1","151.0462","4.30E+1"
"372.2267","2.60E+1","183.1287","6.70E+1","151.1344","4.00E+1"
"372.5943","2.80E+1","184.1504","2.30E+1","152.069","5.01E+1"
"373.1669","2.10E+1","184.9407","2.40E+1","152.0844","2.24E+1"
"374.2327","2.00E+1","185.0576","2.40E+1","152.1053","2.40E+1"
"375.2131","2.50E+1","186.1288","7.30E+1","152.1449","2.10E+1"
"375.9048","2.10E+1","186.2051","2.50E+1","153.0475","2.10E+1"
"376.1623","1.59E+2","189.0866","2.24E+2","153.0662","5.90E+1"
"377.1713","2.90E+1","189.1198","2.70E+1","153.148","2.10E+1"
"377.6182","2.30E+1","190.0868","5.00E+1","153.8763","2.60E+1"
"381.1822","3.70E+1","190.1344","2.20E+1","154.0893","5.60E+1"
"382.1769","4.40E+1","190.6928","4.30E+1","154.125","4.90E+1"
"383.2834","2.10E+1","191.0688","2.30E+1","155.0824","5.50E+1"
"384.3778","2.50E+1","194.0435","2.10E+1","155.1237","2.10E+1"
"385.0898","3.90E+1","195.1109","2.10E+1","156.0687","3.50E+1"
"385.2099","9.60E+1","195.1236","2.20E+1","156.1093","2.90E+1"
"386.3041","2.10E+1","196.06","2.30E+1","156.145","2.40E+1"
"387.2737","2.10E+1","197.0918","2.40E+1","157.0513","2.70E+1"
"388.1019","2.50E+1","198.0597","4.50E+1","157.1007","2.00E+1"
"388.1942","3.30E+1","198.0779","2.18E+1","157.8586","2.60E+1"
"390.1573","4.50E+1","198.1155","2.30E+1","158.0882","1.03E+2"
"390.8879","2.90E+1","198.1345","7.36E+1","159.0727","2.34E+1"
"391.1215","3.50E+1","199.0716","7.70E+1","159.0825","5.86E+1"
"392.241","2.50E+1","200.0852","3.50E+1","159.1061","5.20E+1"
"393.2265","2.00E+1","200.108","2.10E+1","159.1248","2.20E+1"
"393.7091","2.40E+1","200.1309","2.50E+1","160.1019","2.10E+1"
"396.1211","3.40E+1","200.1772","3.90E+1","162.0989","2.40E+1"
"399.1349","2.70E+1","201.092","2.20E+1","163.0536","2.10E+1"
"400.6733","2.90E+1","202.5498","2.10E+1","163.0756","2.40E+1"
"402.3272","2.40E+1","204.1065","2.70E+1","164.0742","2.50E+1"
"403.4908","2.80E+1","205.5695","3.20E+1","165.0244","2.50E+1"
"404.1793","2.30E+1","206.0592","4.80E+1","165.0558","2.20E+1"
"405.2316","3.40E+1","206.1191","6.80E+1","165.4784","2.20E+1"
"406.134","2.40E+1","207.0672","2.20E+1","166.058","2.70E+1"
"409.1728","2.10E+1","207.0796","2.50E+1","166.0922","2.70E+1"
"409.205","3.40E+1","209.0913","6.60E+1","167.0879","2.80E+1"
"409.9353","2.70E+1","210.0864","2.10E+1","167.1221","3.00E+1"
"410.2063","1.05E+2","210.9584","4.80E+1","168.0721","2.20E+1"
"410.6634","2.70E+1","211.0374","2.10E+1","168.0937","8.70E+1"
"411.1197","2.50E+1","211.1181","1.58E+2","169.0986","1.65E+2"
"411.1732","4.40E+1","212.0195","9.20E+1","169.134","7.30E+1"
"412.1754","2.24E+2","212.1091","2.50E+1","170.0953","3.00E+1"
"412.9039","2.70E+1","213.1172","2.20E+1","170.1227","2.40E+1"
"413.1733","5.50E+1","213.167","2.20E+1","171.079","2.30E+1"
"413.2073","7.10E+1","213.9757","3.50E+1","171.0981","2.40E+1"
"414.9666","2.10E+1","214.1253","2.60E+1","171.1456","2.30E+1"
"417.5792","5.50E+1","215.1035","2.05E+1","171.1758","5.70E+1"
"419.1415","3.70E+1","215.1422","2.08E+2","173.0177","4.70E+1"
"419.2237","3.40E+1","216.0081","2.60E+1","173.1263","9.60E+1"
"419.3502","2.90E+1","216.0982","4.90E+1","173.8621","2.30E+1"
"423.0661","2.20E+1","216.1351","2.13E+2","174.1248","2.00E+1"
"423.7253","3.60E+1","217.0571","2.44E+1","175.0291","2.10E+1"
"424.1487","2.50E+1","217.0826","2.03E+2","175.0885","2.20E+1"
"424.2234","2.60E+1","217.1322","2.00E+1","175.1092","2.72E+1"
"424.976","2.40E+1","218.1113","6.71E+1","175.124","5.33E+1"
"425.203","2.50E+1","218.1249","2.04E+1","176.0144","2.10E+1"
"426.2188","2.50E+1","218.1519","7.70E+1","177.0569","2.20E+1"
"427.0319","2.40E+1","219.0988","1.04E+2","177.1121","2.30E+1"
"427.1479","2.70E+1","219.1252","2.60E+1","177.936","3.90E+1"
"428.3077","2.00E+1","219.1517","2.50E+1","178.0919","2.10E+1"
"430.1706","2.50E+1","219.9891","2.70E+1","178.1268","3.90E+1"
"430.4091","5.50E+1","220.0665","2.20E+1","179.0854","2.20E+1"
"432.1093","6.80E+1","220.0984","2.30E+1","179.1198","5.70E+1"
"432.209","2.40E+1","221.0192","2.60E+1","179.5028","7.00E+1"
"432.5049","2.40E+1","221.0771","2.80E+1","180.0773","2.20E+1"
"434.8525","2.10E+1","221.1058","2.10E+1","180.0957","2.40E+1"
"435.0959","2.30E+1","222.0974","2.30E+1","181.0554","2.00E+1"
"435.6812","2.50E+1","222.1223","5.60E+1","181.1009","1.19E+2"
"436.4641","3.80E+1","223.1209","8.60E+1","182.0437","2.10E+1"
"437.0931","2.70E+1","223.155","2.00E+1","182.0599","4.10E+1"
"438.3484","8.40E+1","226.0864","2.00E+1","182.0823","2.10E+1"
"440.8206","4.30E+1","226.1104","5.00E+1","182.1031","2.50E+1"
"443.9499","5.20E+1","226.1344","2.30E+1","183.0572","4.36E+1"
"444.1736","2.30E+1","227.1573","5.10E+1","183.0747","3.10E+1"
"444.5898","6.70E+1","228.0932","2.90E+1","183.0907","1.85E+1"
"446.3885","3.20E+1","228.1161","4.50E+1","183.1124","4.40E+1"
"448.1975","3.50E+1","228.1347","2.20E+1","184.0653","2.20E+1"
"448.6176","2.30E+1","229.0807","3.02E+2","184.7052","2.30E+1"
"451.8071","2.10E+1","229.1493","2.57E+2","184.9852","3.20E+1"
"452.7541","2.20E+1","229.1818","2.40E+1","185.0038","9.20E+1"
"454.4029","2.00E+1","230.1024","3.30E+1","185.0576","7.00E+1"
"456.1966","2.50E+1","230.1474","6.90E+1","186.0869","4.90E+1"
"456.5006","3.80E+1","230.1702","2.60E+1","186.1187","2.10E+1"
"457.2178","2.40E+1","231.1024","2.80E+1","187.0334","2.90E+1"
"457.7791","2.70E+1","232.1357","3.30E+1","187.0726","4.40E+1"
"458.2284","2.50E+1","235.0893","5.59E+1","187.1367","2.20E+1"
"458.3966","2.80E+1","235.1022","2.59E+1","188.0677","2.10E+1"
"461.1662","2.40E+1","235.1084","2.27E+1","188.1488","2.50E+1"
"461.2124","2.10E+1","235.1211","2.10E+1","189.0805","2.60E+1"
"463.2533","2.20E+1","236.108","7.10E+1","190.0167","2.10E+1"
"464.1147","2.70E+1","238.9912","2.50E+1","191.0852","2.20E+1"
"464.4235","2.10E+1","240.1257","2.00E+1","192.0607","3.20E+1"
"468.2783","2.20E+1","240.1571","3.00E+1","192.0989","4.80E+1"
"469.2262","2.00E+1","241.1279","5.76E+2","192.1087","2.90E+1"
"469.8888","2.30E+1","241.1815","2.00E+1","193.0574","5.90E+1"
"471.5073","2.20E+1","242.0631","5.40E+1","193.0934","2.30E+1"
"472.6162","2.40E+1","242.1042","2.10E+1","194.0891","2.10E+1"
"473.2628","3.30E+1","242.1436","2.30E+1","194.1169","4.70E+1"
"473.4196","2.50E+1","243.1399","2.60E+1","194.5273","2.10E+1"
"474.2206","2.49E+2","243.1753","1.27E+2","195.0747","9.60E+1"
"476.2495","2.60E+1","244.0902","1.37E+1","196.0698","9.90E+1"
"476.7555","2.10E+1","244.1066","5.83E+1","196.1286","2.91E+1"
"478.1459","2.70E+1","244.153","3.30E+1","196.1454","4.20E+1"
"478.2256","2.20E+1","244.8357","2.80E+1","197.035","2.60E+1"
"479.1312","2.00E+1","245.0927","2.10E+1","198.0073","2.10E+1"
"479.2144","4.70E+1","245.1091","2.08E+1","198.0887","1.25E+2"
"480.2008","2.50E+1","245.1283","2.80E+1","199.0782","2.50E+1"
"480.2316","1.97E+1","245.1578","1.11E+2","199.1355","2.30E+1"
"480.3646","2.40E+1","246.1373","3.50E+1","200.1059","8.90E+1"
"481.2882","2.50E+1","247.1431","2.70E+1","200.1357","2.10E+1"
"482.5596","2.20E+1","248.0864","3.00E+1","201.0838","3.30E+1"
"484.2446","3.90E+1","249.1213","2.10E+1","201.1336","2.40E+1"
"485.4693","2.50E+1","249.1521","2.40E+1","201.9602","5.00E+1"
"487.7415","4.70E+1","249.2022","2.10E+1","202.0923","2.30E+1"
"488.1067","4.00E+1","250.07","4.40E+1","202.1183","1.16E+2"
"488.3772","2.60E+1","250.1236","2.10E+1","203.0892","8.90E+1"
"488.4756","2.90E+1","251.11","2.40E+1","205.1137","3.40E+1"
"489.3128","2.00E+1","251.2024","3.10E+1","206.0944","2.40E+1"
"491.1339","2.10E+1","251.7374","2.10E+1","206.1246","2.80E+1"
"491.3334","2.10E+1","252.1412","2.40E+1","207.0842","2.00E+1"
"492.1781","2.60E+1","253.0858","2.75E+1","207.106","1.13E+2"
"494.2992","2.70E+1","253.1192","6.50E+2","208.0929","5.10E+1"
"495.956","2.10E+1","253.1532","2.30E+1","208.1045","2.79E+1"
"496.1913","1.14E+2","253.177","2.20E+1","208.1111","1.92E+1"
"496.2171","1.34E+2","254.1479","7.30E+1","209.0438","5.00E+1"
"497.2048","2.90E+1","254.1994","2.10E+1","209.0624","2.07E+1"
"497.3943","2.90E+1","255.1381","2.20E+1","209.121","2.60E+1"
"498.2327","3.40E+1","257.0417","2.00E+1","210.0237","3.30E+1"
"498.3402","2.00E+1","258.1305","2.50E+1","210.0753","2.10E+1"
"500.8266","2.10E+1","258.1646","4.40E+1","210.1104","4.50E+1"
"501.229","3.20E+1","259.0567","6.10E+1","210.1674","2.70E+1"
"501.2758","4.00E+1","259.1202","2.20E+1","211.0151","2.10E+1"
"502.237","2.70E+1","259.146","5.90E+1","211.1115","2.30E+1"
"502.7364","2.60E+1","259.1694","2.40E+1","211.1503","7.90E+1"
"507.2297","2.10E+1","260.1012","1.30E+2","211.6043","5.00E+1"
"507.6924","2.10E+1","260.1338","4.70E+1","212.0321","4.40E+1"
"508.5085","2.30E+1","260.1867","2.60E+1","212.0715","2.10E+1"
"508.9636","2.40E+1","260.3147","5.20E+1","212.131","2.70E+1"
"509.3016","6.70E+1","261.0781","3.50E+1","212.9044","2.10E+1"
"509.8389","2.00E+1","261.133","5.00E+1","213.0601","2.40E+1"
"510.1435","2.00E+1","262.0512","4.00E+1","213.0834","4.50E+1"
"511.7601","2.10E+1","263.1059","1.62E+2","213.1231","6.70E+1"
"513.1798","6.90E+1","263.7856","2.00E+1","213.156","2.00E+1"
"513.2152","2.39E+1","264.1431","2.30E+1","214.023","2.70E+1"
"514.179","2.30E+1","266.1171","6.14E+1","214.0758","4.30E+1"
"514.7302","3.60E+1","267.0108","3.00E+1","215.0534","2.10E+1"
"516.3499","2.00E+1","267.1033","2.10E+1","215.1358","6.70E+1"
"517.2814","2.20E+1","267.1324","3.40E+1","216.0394","4.50E+1"
"518.4277","3.10E+1","267.1611","2.00E+1","216.0895","6.80E+1"
"518.4963","2.50E+1","269.1193","2.10E+1","216.1316","1.01E+2"
"520.1456","2.60E+1","270.1069","6.10E+1","217.0482","2.90E+1"
"521.3968","2.00E+1","270.2186","3.00E+1","217.0723","7.20E+1"
"521.6158","3.30E+1","271.0808","2.60E+1","217.101","7.48E+1"
"522.7278","3.40E+1","271.1147","3.50E+1","217.1171","2.71E+1"
"523.139","2.10E+1","271.142","3.00E+1","219.9178","2.20E+1"
"523.2883","2.90E+1","271.197","2.80E+1","220.1167","2.10E+1"
"525.2054","3.20E+1","273.116","1.16E+2","221.0811","2.20E+1"
"527.0911","2.30E+1","274.1036","2.80E+1","221.1034","2.90E+1"
"529.2094","2.20E+1","274.1188","3.00E+1","222.0926","2.10E+1"
"529.5399","2.30E+1","274.1466","2.60E+1","223.0359","2.90E+1"
"530.89","2.10E+1","274.2187","2.80E+1","223.0739","2.60E+1"
"532.105","2.50E+1","275.126","2.30E+1","223.1073","5.00E+1"
"532.9142","2.50E+1","276.1075","2.70E+1","223.9145","2.40E+1"
"534.6694","4.60E+1","276.1348","7.30E+1","224.1101","1.18E+2"
"535.0076","2.40E+1","276.1752","2.10E+1","224.394","2.20E+1"
"535.0955","2.30E+1","277.0857","4.20E+1","224.6459","2.80E+1"
"535.1611","2.50E+1","277.138","2.10E+1","225.0546","3.10E+1"
"535.2226","1.59E+2","278.1146","2.00E+1","225.1123","3.10E+1"
"536.2419","6.50E+1","279.0963","5.70E+1","225.1278","4.20E+1"
"537.1331","2.10E+1","280.0993","1.05E+2","226.0135","2.30E+1"
"538.1145","2.00E+1","281.0437","2.70E+1","226.0938","3.41E+1"
"538.2753","2.40E+1","282.042","2.20E+1","226.1225","1.38E+2"
"539.1232","1.30E+2","282.1489","2.17E+1","227.1111","6.60E+1"
"539.2169","2.20E+1","282.1682","2.50E+1","229.0945","2.20E+1"
"540.3319","2.10E+1","283.0823","1.02E+2","230.0321","2.10E+1"
"541.6454","6.80E+1","283.1502","2.10E+1","230.1053","2.30E+1"
"542.1694","2.30E+1","284.0508","2.20E+1","230.1938","2.00E+1"
"543.2038","7.50E+1","284.1143","6.30E+1","231.0941","1.04E+2"
"543.2632","6.10E+1","284.1542","2.30E+1","231.1054","1.24E+2"
"543.4349","4.30E+1","285.1301","2.10E+1","233.03","2.40E+1"
"544.0719","2.10E+1","287.1697","2.20E+1","233.0636","2.40E+1"
"544.4395","2.20E+1","288.1599","4.10E+1","233.5926","2.20E+1"
"545.2297","2.20E+1","290.0207","2.90E+1","234.1226","2.20E+1"
"545.6106","2.30E+1","292.0872","2.40E+1","235.058","3.20E+1"
"546.249","2.20E+1","292.1354","4.10E+1","235.0765","4.70E+1"
"546.9985","2.50E+1","293.1007","2.10E+1","235.1082","3.90E+1"
"547.3414","2.70E+1","294.0984","2.50E+1","235.5575","2.20E+1"
"547.7305","1.80E+1","294.1275","2.40E+1","237.0889","4.90E+1"
"547.7538","6.01E+1","295.1177","2.06E+1","237.131","2.60E+1"
"547.9835","5.50E+1","295.1385","3.10E+1","238.0799","2.50E+1"
"548.3746","2.30E+1","296.0442","2.00E+1","238.0953","2.20E+1"
"549.6358","2.20E+1","297.045","4.70E+1","238.136","2.20E+1"
"550.2469","4.20E+1","297.1483","3.74E+1","239.0097","2.70E+1"
"552.2108","2.80E+1","297.1684","8.86E+1","239.1793","2.10E+1"
"553.0134","8.10E+1","297.8819","3.20E+1","240.0444","3.20E+1"
"553.0941","8.80E+1","298.0007","2.80E+1","240.0924","6.90E+1"
"553.1502","2.10E+1","298.1119","2.00E+1","240.1133","4.30E+1"
"553.6851","3.10E+1","298.1362","3.20E+1","240.1281","5.00E+1"
"554.0289","2.00E+1","300.104","2.70E+1","241.0505","2.60E+1"
"555.2708","1.11E+2","300.1695","2.21E+1","241.1124","4.90E+1"
"555.3088","3.40E+1","300.1952","1.57E+2","241.1315","1.57E+1"
"555.5255","2.20E+1","301.0476","3.50E+1","242.0815","5.80E+1"
"555.7318","3.80E+1","301.0925","2.10E+1","243.0198","2.00E+1"
"556.9843","4.60E+1","301.1187","2.10E+1","243.1017","3.70E+1"
"557.3482","2.30E+1","301.1479","6.80E+1","243.9292","2.90E+1"
"557.5791","3.30E+1","301.1911","7.40E+1","244.1223","3.40E+1"
"557.6224","2.40E+1","302.1335","1.56E+2","244.1408","2.23E+1"
"558.1483","2.50E+1","302.1509","4.82E+1","245.1022","2.40E+1"
"559.1537","2.10E+1","302.1974","6.20E+1","245.1573","2.10E+1"
"559.1804","2.10E+1","303.0459","2.50E+1","247.1073","1.99E+1"
"560.2365","2.70E+1","303.073","2.10E+1","247.1191","2.31E+1"
"561.6653","2.40E+1","303.1206","2.50E+1","247.1295","4.30E+1"
"562.996","2.30E+1","303.1654","5.80E+1","248.0405","3.00E+1"
"563.028","5.00E+1","305.1389","2.10E+1","248.1513","2.70E+1"
"563.0771","2.00E+1","305.1918","2.60E+1","249.0038","2.40E+1"
"563.6815","2.70E+1","306.1422","1.86E+2","249.0896","2.60E+1"
"563.7879","2.40E+1","306.9344","2.30E+1","252.0059","3.00E+1"
"564.204","2.30E+1","308.0598","2.10E+1","252.0424","2.20E+1"
"564.7947","2.20E+1","308.1181","2.10E+1","252.0611","2.20E+1"
"566.2297","2.70E+1","309.2032","2.70E+1","252.096","2.70E+1"
"567.4495","2.20E+1","310.0886","2.60E+1","253.0808","2.20E+1"
"568.3256","2.20E+1","310.1739","2.20E+1","253.1268","2.10E+1"
"569.3073","2.60E+1","311.0773","3.70E+1","254.0431","3.80E+1"
"569.6597","3.20E+1","311.1082","3.00E+1","254.0656","2.90E+1"
"572.1816","2.20E+1","311.1939","2.20E+1","254.1462","2.10E+1"
"572.6895","2.00E+1","312.0153","2.10E+1","254.9893","2.00E+1"
"573.1124","2.40E+1","312.1086","2.06E+1","255.0923","6.80E+1"
"573.2411","3.48E+1","312.1346","1.15E+2","255.135","4.70E+1"
"573.2902","8.36E+2","312.1694","1.00E+2","256.0981","2.20E+1"
"574.1158","4.30E+1","313.1481","7.60E+1","257.5158","2.80E+1"
"574.2688","8.70E+1","313.9632","2.20E+1","258.1099","2.30E+1"
"574.3115","2.00E+1","314.0461","3.20E+1","259.1175","5.20E+1"
"574.4028","4.50E+1","314.1379","2.40E+1","259.5873","2.50E+1"
"574.7194","2.70E+1","314.23","2.00E+1","260.0489","2.10E+1"
"575.2729","2.10E+1","315.0593","2.10E+1","260.1528","2.20E+1"
"575.5645","2.60E+1","315.1017","2.60E+1","261.1225","5.00E+1"
"575.7235","5.90E+1","315.1432","6.64E+1","262.0824","1.01E+2"
"576.7167","3.80E+1","316.0225","5.20E+1","262.1414","3.80E+1"
"578.2557","2.20E+1","316.1473","9.40E+1","263.1066","6.50E+1"
"578.9998","2.60E+1","316.3336","2.50E+1","263.8953","2.10E+1"
"579.8264","2.10E+1","317.0181","2.20E+1","265.1498","2.10E+1"
"580.6443","2.50E+1","317.0764","2.60E+1","265.9013","2.20E+1"
"581.2169","4.00E+1","317.1672","4.80E+1","265.992","4.50E+1"
"582.1057","2.90E+1","317.2003","2.20E+1","266.0386","2.20E+1"
"582.6161","2.10E+1","318.7858","2.60E+1","266.083","4.00E+1"
"582.6703","2.90E+1","319.0145","2.20E+1","266.1204","6.32E+1"
"583.1383","3.00E+1","319.1562","5.10E+1","267.0299","3.30E+1"
"584.1003","2.00E+1","320.1175","2.50E+1","267.1344","6.00E+1"
"584.1306","2.70E+1","320.1588","2.50E+1","269.0472","2.20E+1"
"584.5328","2.30E+1","321.1352","2.50E+1","269.1063","6.30E+1"
"585.3059","2.50E+1","321.1902","3.40E+1","269.1418","2.60E+1"
"586.2685","1.13E+2","321.5645","2.30E+1","269.166","6.80E+1"
"586.3281","5.30E+1","322.1685","3.43E+2","270.0897","2.20E+1"
"586.6384","4.00E+1","323.1142","2.00E+1","270.1405","2.10E+1"
"589.096","2.00E+1","323.1332","2.70E+1","271.0753","4.90E+1"
"590.4127","2.90E+1","323.1736","5.70E+1","271.1723","2.20E+1"
"590.7087","2.10E+1","324.0876","4.50E+1","272.029","2.20E+1"
"591.0304","2.10E+1","324.1505","5.04E+2","273.0844","2.20E+1"
"592.269","2.90E+1","324.5565","2.30E+1","273.1123","2.30E+1"
"593.1647","3.20E+1","325.019","9.60E+1","273.1646","2.50E+1"
"594.1102","2.30E+1","326.0761","2.30E+1","274.5172","9.20E+1"
"594.2682","4.60E+1","326.2166","2.40E+1","274.5366","2.30E+1"
"595.2581","5.20E+1","327.1295","4.30E+1","275.1029","2.00E+1"
"596.1357","2.60E+1","327.1651","2.20E+1","275.1406","2.50E+1"
"596.2219","2.70E+1","327.5604","6.80E+1","275.1591","2.50E+1"
"597.4993","3.20E+1","328.1187","2.30E+1","276.0393","5.10E+1"
"597.7116","2.20E+1","328.2291","2.30E+1","276.1537","4.20E+1"
"598.5391","2.80E+1","329.1344","5.20E+1","277.1673","4.60E+1"
"598.5959","2.20E+1","329.1639","2.30E+1","278.0744","2.80E+1"
"600.5913","2.50E+1","329.1964","5.20E+1","278.1266","5.90E+1"
"601.1165","2.50E+1","329.4759","3.30E+1","280.1252","1.13E+2"
"601.6039","1.28E+2","330.1156","1.91E+2","280.1547","2.33E+1"
"603.1162","2.10E+1","330.1418","9.69E+1","281.0013","2.10E+1"
"603.6381","2.00E+1","330.1897","4.80E+1","281.063","2.10E+1"
"604.1542","3.50E+1","331.1112","4.30E+1","281.139","2.20E+1"
"604.3051","4.00E+1","331.139","2.20E+1","282.1105","3.20E+1"
"604.5584","3.30E+1","332.1657","2.70E+1","283.0528","2.30E+1"
"605.16","4.40E+1","333.1698","9.60E+1","283.1092","2.30E+1"
"606.1721","5.60E+1","334.0225","2.70E+1","284.0779","2.00E+1"
"606.4192","2.00E+1","335.1071","1.23E+2","285.1341","2.30E+1"
"608.2149","2.40E+1","336.0661","2.50E+1","286.1252","2.70E+1"
"608.2553","2.60E+1","336.1005","4.40E+1","288.0353","2.90E+1"
"608.4258","2.20E+1","337.1477","2.40E+1","288.1376","2.00E+1"
"608.6387","3.60E+1","338.0589","2.50E+1","288.213","2.80E+1"
"609.1025","2.60E+1","338.0946","2.10E+1","288.6815","2.10E+1"
"610.02","3.70E+1","338.1388","1.99E+2","289.9099","2.10E+1"
"610.2524","2.40E+1","339.08","2.90E+1","289.9704","2.00E+1"
"611.3071","1.31E+2","339.1887","2.10E+1","291.5776","3.60E+1"
"612.5508","3.10E+1","340.0728","2.00E+1","292.13","6.70E+1"
"614.0464","2.30E+1","340.12","2.20E+1","292.9597","4.80E+1"
"615.2581","4.40E+1","340.1524","2.50E+1","293.024","1.12E+2"
"616.0726","4.20E+1","341.1783","2.30E+1","293.165","3.40E+1"
"616.2695","2.10E+1","342.1194","2.30E+1","293.1973","2.10E+1"
"617.2664","2.80E+1","342.1982","2.10E+1","295.0541","5.80E+1"
"618.0683","2.10E+1","342.2177","2.50E+1","296.0859","2.30E+1"
"618.2467","2.70E+1","343.2532","2.70E+1","297.0285","2.20E+1"
"619.1556","3.00E+1","344.1103","6.40E+1","297.1339","3.70E+1"
"619.2976","2.00E+1","344.1527","1.60E+2","297.1941","2.60E+1"
"619.8588","2.30E+1","344.5874","2.50E+1","297.9761","2.10E+1"
"620.2588","2.80E+1","344.938","5.40E+1","298.1049","2.20E+1"
"620.9486","2.00E+1","345.0866","2.10E+1","298.1929","3.20E+1"
"621.6976","2.20E+1","345.1264","2.60E+1","298.2644","5.50E+1"
"622.0426","2.10E+1","346.1258","2.30E+1","299.0968","2.20E+1"
