"Low","low","Med","med","High","high"
"288.1022644043","1","218.11209106445","8","229.0559387207","14"
"292.96646118164","1","219.41011047363","8","241.02293395996","14"
"293.80038452148","1","220.94302368164","8","255.06233215332","14"
"299.80221557617","1","221.96591186523","8","258.20840454102","14"
"300.81967163086","1","233.17036437988","8","258.87942504883","14"
"301.02548217773","1","234.99194335938","8","266.98629760742","14"
"305.03884887695","1","236.78912353516","8","271.03942871094","14"
"319.10299682617","1","237.02842712402","8","276.96868896484","14"
"324.10327148438","1","237.03472900391","8","291.0612487793","14"
"325.01727294922","1","237.79753112793","8","292.96994018555","14"
"325.02465820312","1","237.80383300781","8","298.77944946289","14"
"350.22738647461","1","238.05311584473","8","319.0993347168","14"
"356.95910644531","1","257.53170776367","8","321.01708984375","14"
"364.02420043945","1","270.48403930664","8","325.9436340332","14"
"366.17013549805","1","273.18563842773","8","326.80471801758","14"
"367.16903686523","1","281.79330444336","8","346.96176147461","14"
"375.0387878418","1","282.79351806641","8","350.11254882812","14"
"376.02587890625","1","297.95611572266","8","354.07778930664","14"
"393.05389404297","1","297.9631652832","8","356.96682739258","14"
"393.06201171875","1","309.0751953125","8","431.12457275391","14"
"395.24703979492","1","310.04339599609","8","450.84146118164","14"
"397.12823486328","1","340.09899902344","8","460.11456298828","14"
"406.06512451172","1","350.2197265625","8","525.27545166016","14"
"410.38433837891","1","361.02890014648","8","525.51928710938","14"
"415.09729003906","1","361.09887695312","8","526.50927734375","14"
"417.26324462891","1","363.97344970703","8","541.29925537109","14"
"428.18179321289","1","364.02810668945","8","743.61877441406","14"
"431.02264404297","1","384.95620727539","8","933.51257324219","14"
"505.26690673828","1","397.12414550781","8","94.069953918457","15"
"525.33172607422","1","405.06402587891","8","103.05037689209","15"
"526.49987792969","1","450.83712768555","8","123.0548324585","15"
"528.29919433594","1","525.33642578125","8","139.04458618164","15"
"541.30877685547","1","526.50457763672","8","143.08995056152","15"
"817.44519042969","1","84.046699523926","9","161.05903625488","15"
"100.11032104492","2","120.09328460693","9","173.03979492188","15"
"114.00302886963","2","121.09747314453","9","176.66998291016","15"
"116.97524261475","2","123.07071685791","9","181.10235595703","15"
"117.07260894775","2","124.05307006836","9","183.04010009766","15"
"118.05522155762","2","128.05393981934","9","195.1259765625","15"
"118.0818939209","2","134.10794067383","9","198.94506835938","15"
"123.00945281982","2","160.04295349121","9","205.07987976074","15"
"129.10475158691","2","163.04602050781","9","209.95697021484","15"
"129.10939025879","2","172.9806060791","9","212.09959411621","15"
"168.86729431152","2","183.10653686523","9","220.54487609863","15"
"169.06141662598","2","191.08364868164","9","234.9574432373","15"
"176.07499694824","2","193.11088562012","9","253.08630371094","15"
"176.57754516602","2","197.04525756836","9","258.06051635742","15"
"177.01274108887","2","200.96708679199","9","306.19396972656","15"
"177.06446838379","2","201.86129760742","9","310.81109619141","15"
"183.04287719727","2","215.06832885742","9","338.97192382812","15"
"187.08361816406","2","218.97096252441","9","361.10275268555","15"
"194.0131072998","2","229.05284118652","9","376.02191162109","15"
"194.95455932617","2","229.1674041748","9","385.08062744141","15"
