"mz_10eV","10 ev","mz_25eV","25 ev","mz_40eV","40 ev"
"1193.4115","3.100e1","450.1730","2.533e1","",""
"","","450.2189","6.412e1","",""
"","","450.2875","1.119e2","",""
"","","450.6967","2.100e1","",""
"","","450.7470","2.400e1","",""
"","","450.7996","2.200e1","",""
"","","450.8895","5.000e1","",""
"","","451.0511","5.300e1","",""
"","","451.1354","2.500e1","",""
"","","451.1909","5.813e1","",""
"","","451.2116","6.059e1","",""
"","","451.2467","2.217e1","",""
"","","451.7288","2.800e1","",""
"","","452.1996","4.807e1","",""
"","","452.2495","1.960e1","",""
"","","452.3144","2.600e1","",""
"","","452.6698","3.200e1","",""
"","","452.8737","2.100e1","",""
"","","452.9391","4.200e1","",""
"","","453.1888","1.605e1","",""
"","","453.2198","6.821e1","",""
"","","453.2428","1.575e2","",""
"","","453.2850","1.790e1","",""
"","","453.3564","2.000e1","",""
"","","453.8651","4.100e1","",""
"","","454.0837","4.900e1","",""
"","","454.1196","2.759e1","",""
"","","454.1594","2.120e1","",""
"","","454.2130","1.002e2","",""
"","","454.2555","5.197e1","",""
"","","454.2944","8.522e1","",""
"","","454.6635","2.500e1","",""
"","","454.7224","2.400e1","",""
"","","455.1543","5.812e1","",""
"","","455.1895","3.814e1","",""
"","","455.2081","5.637e1","",""
"","","455.2425","1.152e1","",""
"","","455.7538","4.300e1","",""
"","","456.2022","2.740e2","",""
"","","456.2330","1.434e2","",""
"","","456.2711","6.041e1","",""
"","","456.7137","2.200e1","",""
"","","457.1503","4.700e1","",""
"","","457.2371","1.637e2","",""
"","","457.2885","1.523e2","",""
"","","457.7484","2.000e1","",""
"","","458.1768","2.850e1","",""
"","","458.2032","1.861e1","",""
"","","458.2536","7.641e1","",""
"","","459.1761","7.000e1","",""
"","","459.2504","1.030e1","",""
"","","459.2754","3.518e0","",""
"","","459.3510","3.100e1","",""
"","","459.6890","3.900e1","",""
"","","460.2034","2.700e1","",""
"","","460.2584","3.482e1","",""
"","","460.2833","5.974e1","",""
"","","460.3247","4.300e1","",""
"","","460.6245","2.200e1","",""
"","","460.6980","4.800e1","",""
"","","460.9937","2.600e1","",""
"","","461.1122","5.400e1","",""
"","","461.1578","2.800e1","",""
"","","461.2640","1.449e1","",""
"","","462.1534","2.500e1","",""
"","","462.1806","7.894e1","",""
"","","462.2335","1.924e1","",""
"","","462.7466","2.200e1","",""
"","","462.9191","2.300e1","",""
"","","462.9965","2.300e1","",""
"","","463.1610","2.600e1","",""
"","","463.2231","2.311e1","",""
"","","463.2582","1.882e1","",""
"","","463.2937","2.122e1","",""
"","","463.7498","2.200e1","",""
"","","464.0907","3.100e1","",""
"","","464.1092","4.500e1","",""
"","","464.1681","4.600e1","",""
"","","464.2383","6.957e1","",""
"","","464.2696","1.138e2","",""
"","","464.5287","6.000e1","",""
"","","465.1717","2.193e1","",""
"","","465.2160","1.371e2","",""
"","","465.2386","1.446e2","",""
"","","465.2904","2.310e2","",""
"","","466.0262","2.100e1","",""
"","","466.1261","5.300e1","",""
"","","466.1701","2.500e1","",""
"","","466.2594","2.163e3","",""
"","","466.3286","2.500e1","",""
"","","467.1181","5.900e1","",""
"","","467.2577","4.811e2","",""
"","","467.3126","4.933e1","",""
"","","467.7778","7.400e1","",""
"","","468.2152","2.900e1","",""
"","","468.2773","3.936e2","",""
"","","468.6198","2.400e1","",""
"","","468.9062","2.200e1","",""
"","","469.1390","5.370e1","",""
"","","469.1828","2.200e1","",""
"","","469.2480","7.443e1","",""
"","","469.2888","2.333e1","",""
"","","469.5724","3.200e1","",""
"","","469.7562","2.400e1","",""
"","","469.7946","2.800e1","",""
"","","469.9568","2.500e1","",""
"","","470.1693","3.200e1","",""
"","","470.2294","1.786e1","",""
"","","470.2438","7.372e0","",""
"","","470.2581","1.355e1","",""
"","","470.2727","4.330e0","",""
"","","470.3231","4.400e1","",""
"","","470.5048","3.100e1","",""
"","","471.2007","4.700e1","",""
"","","471.2346","1.323e2","",""
"","","471.2681","6.546e1","",""
"","","471.6599","2.200e1","",""
"","","471.7027","2.900e1","",""
"","","471.7346","9.500e1","",""
"","","472.0253","2.100e1","",""
"","","472.1885","5.460e1","",""
"","","472.2048","4.651e1","",""
"","","472.2385","4.479e1","",""
"","","472.2746","1.250e2","",""
"","","472.3030","1.743e0","",""
"","","472.3472","4.000e1","",""
"","","472.7285","2.400e1","",""
"","","472.7628","2.800e1","",""
"","","473.1999","6.800e1","",""
"","","473.2713","1.469e2","",""
"","","473.3438","6.100e1","",""
"","","473.7549","3.200e1","",""
"","","473.7946","2.700e1","",""
"","","474.2256","1.349e3","",""
"","","474.3637","3.400e1","",""
"","","475.2255","8.128e2","",""
"","","475.2848","1.100e1","",""
"","","476.0793","4.000e1","",""
"","","476.1635","1.823e1","",""
"","","476.1972","9.074e1","",""
"","","476.2452","1.744e2","",""
"","","476.2888","1.484e1","",""
"","","476.7444","7.765e1","",""
"","","476.7872","9.300e1","",""
"","","477.1046","7.900e1","",""
"","","477.1638","4.400e1","",""
"","","477.2215","1.059e2","",""
"","","477.2590","6.334e1","",""
"","","477.5474","2.100e1","",""
"","","477.7224","2.500e1","",""
"","","477.8452","2.100e1","",""
"","","478.1920","4.600e1","",""
"","","478.2491","8.453e1","",""
"","","478.7264","5.100e1","",""
"","","479.2132","2.500e1","",""
"","","479.2445","2.747e1","",""
"","","479.7121","2.900e1","",""
"","","480.1461","9.600e1","",""
"","","480.2451","1.043e1","",""
"","","480.2854","9.428e0","",""
"","","480.6913","2.400e1","",""
"","","480.7469","2.500e1","",""
"","","480.8219","2.700e1","",""
"","","481.2501","1.215e1","",""
"","","481.2626","1.912e2","",""
"","","481.2842","5.215e1","",""
"","","481.3136","2.139e1","",""
"","","481.4670","2.100e1","",""
"","","481.6956","5.000e1","",""
"","","481.7338","7.949e1","",""
"","","481.7564","2.746e2","",""
"","","482.1939","4.700e1","",""
"","","482.2472","3.882e2","",""
"","","482.3275","6.300e1","",""
"","","482.7672","2.700e1","",""
"","","482.9391","3.600e1","",""
"","","483.1689","2.200e1","",""
"","","483.2255","2.621e1","",""
"","","483.2870","2.342e2","",""
"","","483.3429","2.800e1","",""
"","","483.5444","2.200e1","",""
"","","483.7131","2.000e1","",""
"","","483.9914","2.300e1","",""
"","","484.0851","2.200e1","",""
"","","484.1313","2.500e1","",""
"","","484.1797","1.430e2","",""
"","","484.2357","8.606e1","",""
"","","484.2706","3.795e1","",""
"","","484.2927","4.642e1","",""
"","","484.7639","2.300e1","",""
"","","485.1886","4.500e1","",""
"","","485.3164","2.400e1","",""
"","","485.3752","2.300e1","",""
"","","485.6775","1.000e2","",""
"","","485.7578","3.000e1","",""
"","","486.0988","3.500e1","",""
"","","486.1477","3.200e1","",""
"","","486.1981","2.300e1","",""
"","","486.2475","1.700e1","",""
"","","486.2768","2.123e1","",""
"","","486.6944","3.300e1","",""
"","","486.7484","3.400e1","",""
"","","487.0529","2.100e1","",""
"","","487.1123","2.100e1","",""
"","","487.1655","3.600e1","",""
"","","487.2140","6.600e1","",""
"","","487.2584","4.223e0","",""
"","","487.3065","2.002e1","",""
"","","487.3572","2.841e1","",""
"","","487.3863","5.559e1","",""
"","","487.4966","3.400e1","",""
"","","487.7514","2.200e1","",""
"","","487.8887","3.200e1","",""
"","","488.0166","1.010e2","",""
"","","488.0965","2.600e1","",""
"","","488.1372","5.800e1","",""
"","","488.1591","2.100e1","",""
"","","488.2158","1.140e2","",""
"","","488.2747","7.563e1","",""
"","","488.6991","3.900e1","",""
"","","488.8068","9.000e1","",""
"","","489.0280","4.500e1","",""
"","","489.1462","8.700e1","",""
"","","489.1867","7.020e1","",""
"","","489.2201","5.200e1","",""
"","","489.2630","5.937e1","",""
"","","489.3031","8.663e1","",""
"","","489.4783","5.200e1","",""
"","","489.7459","4.900e1","",""
"","","490.1591","2.700e1","",""
"","","490.2265","1.515e1","",""
"","","490.2599","1.668e2","",""
"","","490.7469","4.700e1","",""
"","","491.0997","6.300e1","",""
"","","491.1584","2.800e1","",""
"","","491.1795","1.977e1","",""
"","","491.1932","3.918e1","",""
"","","491.4320","2.200e1","",""
"","","491.7614","3.000e1","",""
"","","491.7866","3.200e1","",""
"","","491.9039","4.900e1","",""
"","","492.0153","2.300e1","",""
"","","492.1106","2.200e1","",""
"","","492.2215","5.000e1","",""
"","","492.2782","1.050e2","",""
"","","492.9662","2.800e1","",""
"","","493.1824","9.400e1","",""
"","","493.2296","4.800e1","",""
"","","493.2882","5.987e2","",""
"","","493.3617","4.400e1","",""
"","","493.4338","2.300e1","",""
"","","493.9586","3.000e1","",""
"","","494.0906","3.600e1","",""
"","","494.1361","3.600e1","",""
"","","494.2568","5.081e2","",""
"","","494.2996","1.267e2","",""
"","","494.3402","1.052e2","",""
"","","494.3819","2.700e1","",""
"","","494.4531","2.500e1","",""
"","","494.5524","3.600e1","",""
"","","494.7950","2.400e1","",""
"","","495.0157","4.600e1","",""
"","","495.1488","2.600e1","",""
"","","495.1723","7.669e1","",""
"","","495.2198","1.007e2","",""
"","","495.2578","4.060e2","",""
"","","495.3375","7.000e1","",""
"","","496.0617","2.100e1","",""
"","","496.1853","2.600e1","",""
"","","496.2435","2.600e1","",""
"","","496.2824","3.100e1","",""
"","","496.7675","8.100e1","",""
"","","496.9705","3.500e1","",""
"","","497.2914","2.400e1","",""
"","","497.3176","2.400e1","",""
"","","497.7752","2.200e1","",""
"","","497.9424","2.100e1","",""
"","","498.0353","3.200e1","",""
"","","498.1977","4.200e1","",""
"","","498.2988","2.300e1","",""
"","","498.3415","2.100e1","",""
"","","498.6868","2.100e1","",""
"","","498.8037","5.300e1","",""
"","","498.8486","2.100e1","",""
"","","499.1296","2.100e1","",""
"","","499.1986","3.200e1","",""
"","","499.3240","2.100e1","",""
"","","500.1804","6.833e1","",""
"","","500.2148","2.567e1","",""
"","","500.2986","2.700e1","",""
"","","500.6111","2.900e1","",""
"","","500.7564","3.200e1","",""
"","","500.8560","3.900e1","",""
"","","501.1664","2.500e1","",""
"","","501.2572","8.200e1","",""
"","","502.0022","5.900e1","",""
"","","502.2318","2.100e1","",""
"","","502.2777","5.900e1","",""
"","","502.6400","3.400e1","",""
"","","503.0370","2.600e1","",""
"","","503.1196","2.200e1","",""
"","","503.1894","4.700e1","",""
"","","503.2988","7.700e1","",""
"","","503.3417","2.500e1","",""
"","","503.7962","8.600e1","",""
"","","504.1785","4.900e1","",""
"","","504.2163","6.300e1","",""
"","","504.2912","1.270e2","",""
"","","504.4545","2.500e1","",""
"","","505.2510","3.100e1","",""
"","","505.6936","2.600e1","",""
"","","505.9369","6.300e1","",""
"","","506.1876","2.200e1","",""
"","","506.2586","7.900e1","",""
"","","506.3200","2.000e1","",""
"","","507.2744","2.000e1","",""
"","","507.3248","2.400e1","",""
"","","507.8237","4.100e1","",""
"","","507.9416","2.300e1","",""
"","","508.2227","2.800e1","",""
"","","508.2687","5.600e1","",""
"","","508.3171","4.800e1","",""
"","","509.0787","2.800e1","",""
"","","509.2142","2.800e1","",""
"","","509.2415","3.200e1","",""
"","","509.2689","2.700e1","",""
"","","509.3065","2.000e1","",""
"","","509.7659","5.900e1","",""
"","","510.1114","2.200e1","",""
"","","510.1339","3.800e1","",""
"","","510.1808","1.488e2","",""
"","","510.2200","1.970e2","",""
"","","510.2635","1.692e2","",""
"","","510.3087","2.600e1","",""
"","","510.7047","3.100e1","",""
"","","510.7390","2.200e1","",""
"","","511.0242","4.500e1","",""
"","","511.1274","4.600e1","",""
"","","511.1898","5.600e1","",""
"","","511.2834","5.410e3","",""
"","","511.3784","7.700e1","",""
"","","511.4280","5.500e1","",""
"","","511.6265","5.200e1","",""
"","","511.8033","2.800e1","",""
"","","511.9109","2.200e1","",""
"","","512.1179","7.400e1","",""
"","","512.2802","2.876e3","",""
"","","512.3643","6.050e1","",""
"","","512.3879","4.800e1","",""
"","","512.4202","6.800e1","",""
"","","512.5035","9.500e1","",""
"","","512.6257","3.700e1","",""
"","","513.0838","2.200e1","",""
"","","513.2282","2.100e2","",""
"","","513.2471","3.425e2","",""
"","","513.2768","7.084e2","",""
"","","513.3150","1.358e2","",""
"","","513.7062","4.000e1","",""
"","","513.7792","2.100e1","",""
"","","514.0152","3.900e1","",""
"","","514.1364","2.200e1","",""
"","","514.2065","2.517e1","",""
"","","514.2555","1.879e2","",""
"","","514.3076","2.500e1","",""
"","","514.9171","2.200e1","",""
"","","515.1183","2.300e1","",""
"","","515.2658","2.320e2","",""
"","","515.7548","2.400e1","",""
"","","516.7662","3.300e1","",""
"","","516.7966","1.844e1","",""
"","","517.0772","2.900e1","",""
"","","517.2026","4.300e1","",""
"","","517.5452","2.600e1","",""
"","","518.9600","2.400e1","",""
"","","519.2617","3.600e1","",""
"","","519.3083","2.100e1","",""
"","","519.4349","2.400e1","",""
"","","520.1716","2.100e1","",""
"","","520.2413","4.400e1","",""
"","","520.2625","3.060e1","",""
"","","520.2785","2.100e1","",""
"","","520.3193","2.600e1","",""
"","","520.8028","4.400e1","",""
"","","521.7476","8.700e1","",""
"","","521.8914","2.900e1","",""
"","","522.0798","2.200e1","",""
"","","522.1753","2.100e1","",""
"","","522.2791","6.900e1","",""
"","","522.3210","6.000e1","",""
"","","522.7432","6.400e1","",""
"","","523.6978","2.300e1","",""
"","","523.7637","7.500e1","",""
"","","524.1078","2.200e1","",""
"","","524.1448","2.700e1","",""
"","","524.2358","5.700e1","",""
"","","525.2216","2.000e1","",""
"","","525.2957","2.700e1","",""
"","","525.3782","2.100e1","",""
"","","525.8877","2.200e1","",""
"","","526.2227","7.200e1","",""
"","","526.2817","2.100e1","",""
"","","526.6078","3.300e1","",""
"","","527.2725","2.400e1","",""
"","","527.3644","2.400e1","",""
"","","528.1159","5.100e1","",""
"","","528.1406","2.200e1","",""
"","","528.2120","1.508e3","",""
"","","528.2538","4.138e2","",""
"","","528.3167","7.469e2","",""
"","","528.3632","1.742e2","",""
"","","528.4210","2.200e1","",""
"","","528.7304","6.200e1","",""
"","","528.7810","1.940e2","",""
"","","528.8608","2.500e1","",""
"","","528.9068","3.100e1","",""
"","","529.1025","2.600e1","",""
"","","529.1297","2.000e1","",""
"","","529.2118","7.622e2","",""
"","","529.2621","2.608e2","",""
"","","529.3075","8.662e2","",""
"","","529.3596","7.273e2","",""
"","","529.3961","2.120e2","",""
"","","529.4112","7.578e1","",""
"","","529.5180","2.100e1","",""
"","","529.7682","1.660e2","",""
"","","529.8678","2.900e1","",""
"","","529.9505","7.600e1","",""
"","","530.1587","2.200e1","",""
"","","530.2482","9.123e2","",""
"","","530.3303","6.995e2","",""
"","","530.3721","3.466e2","",""
"","","530.8030","2.800e1","",""
"","","531.0701","4.500e1","",""
"","","531.1638","4.700e1","",""
"","","531.2485","7.082e2","",""
"","","531.3086","7.214e2","",""
"","","531.3621","9.900e1","",""
"","","531.4562","2.200e1","",""
"","","531.6526","3.700e1","",""
"","","531.7370","2.500e1","",""
"","","531.7701","2.200e1","",""
"","","531.8304","9.400e1","",""
"","","531.9550","2.500e1","",""
"","","532.1392","2.700e1","",""
"","","532.1829","7.566e1","",""
"","","532.2411","4.564e2","",""
"","","532.3113","8.845e2","",""
"","","532.3831","9.500e1","",""
"","","532.5322","2.200e1","",""
"","","532.7644","6.300e1","",""
"","","532.8210","2.000e1","",""
"","","533.0883","2.100e1","",""
"","","533.1526","5.500e1","",""
"","","533.2396","2.200e1","",""
"","","533.2900","5.800e1","",""
"","","533.6413","2.700e1","",""
"","","533.9958","2.100e1","",""
"","","534.0361","2.200e1","",""
"","","534.2916","2.600e1","",""
"","","534.7606","3.400e1","",""
"","","535.2866","2.800e1","",""
"","","535.3826","9.700e1","",""
"","","535.7933","8.700e1","",""
"","","535.9576","2.100e1","",""
"","","536.0145","2.100e1","",""
"","","536.2409","2.400e1","",""
"","","536.3170","2.700e1","",""
"","","536.3470","3.300e1","",""
"","","536.3840","2.500e1","",""
"","","537.2246","9.600e1","",""
"","","537.2706","1.020e2","",""
"","","537.9965","2.100e1","",""
"","","538.2242","2.900e1","",""
"","","538.2571","2.800e1","",""
"","","539.2386","2.011e1","",""
"","","539.2871","1.010e2","",""
"","","539.6097","4.600e1","",""
"","","540.2566","2.200e1","",""
"","","540.2927","4.900e1","",""
"","","540.8071","7.700e1","",""
"","","541.2362","1.987e1","",""
"","","541.2795","7.496e1","",""
"","","541.3096","2.400e1","",""
"","","541.6824","2.300e1","",""
"","","542.2813","2.200e1","",""
"","","542.5499","2.100e1","",""
"","","543.1406","3.200e1","",""
"","","543.3185","5.100e1","",""
"","","543.3525","2.946e1","",""
"","","544.2501","5.200e1","",""
"","","544.6864","2.500e1","",""
"","","545.2220","2.400e1","",""
"","","545.3131","3.000e1","",""
"","","545.7542","2.200e1","",""
"","","545.7903","7.246e1","",""
"","","546.0516","4.600e1","",""
"","","546.2717","8.800e1","",""
"","","546.7169","2.300e1","",""
"","","547.0148","2.100e1","",""
"","","547.2151","2.400e1","",""
"","","547.2605","2.700e1","",""
"","","547.3234","5.800e1","",""
"","","547.7900","2.200e1","",""
"","","548.0552","2.500e1","",""
"","","548.2508","2.700e1","",""
"","","548.3347","2.100e1","",""
"","","548.8441","4.800e1","",""
"","","549.1269","2.500e1","",""
"","","549.2879","5.600e1","",""
"","","550.1996","2.000e1","",""
"","","550.2883","2.300e1","",""
"","","550.4572","2.000e1","",""
"","","551.1099","7.700e1","",""
"","","551.3478","2.500e1","",""
"","","551.5963","7.100e1","",""
"","","552.0122","3.200e1","",""
"","","552.2512","2.500e1","",""
"","","552.6736","5.100e1","",""
"","","552.8378","2.000e1","",""
"","","553.1332","3.700e1","",""
"","","553.2207","2.096e1","",""
"","","553.2621","7.200e1","",""
"","","553.3483","2.000e1","",""
"","","553.8454","2.500e1","",""
"","","554.0705","2.100e1","",""
"","","554.2502","2.800e1","",""
"","","554.3788","2.800e1","",""
"","","555.2182","5.000e1","",""
"","","555.3110","3.400e1","",""
"","","555.3472","2.500e1","",""
"","","556.2766","4.700e1","",""
"","","556.9418","2.300e1","",""
"","","557.2634","2.100e1","",""
"","","558.0146","2.200e1","",""
"","","558.2578","2.300e1","",""
"","","558.3137","2.300e1","",""
"","","558.4143","2.700e1","",""
"","","558.7746","2.600e1","",""
"","","559.3068","3.400e1","",""
"","","559.7876","2.100e1","",""
"","","560.1993","2.300e1","",""
"","","560.3222","2.500e1","",""
"","","560.3882","2.200e1","",""
"","","561.2255","1.070e2","",""
"","","561.2975","2.100e1","",""
"","","562.0724","2.900e1","",""
"","","562.1461","2.200e1","",""
"","","562.1993","2.600e1","",""
"","","562.2797","4.300e1","",""
"","","562.3053","2.200e1","",""
"","","562.3679","2.500e1","",""
"","","562.4758","2.600e1","",""
"","","562.7028","3.300e1","",""
"","","562.7892","2.200e1","",""
"","","563.2625","2.700e1","",""
"","","563.3344","2.200e1","",""
"","","563.7711","2.600e1","",""
"","","564.0481","9.800e1","",""
"","","564.1873","2.300e1","",""
"","","564.3059","2.000e1","",""
"","","564.7939","2.400e1","",""
"","","565.2274","3.100e1","",""
"","","565.3162","2.300e1","",""
"","","565.4079","2.000e1","",""
"","","566.1535","7.000e1","",""
"","","566.2715","1.290e2","",""
"","","567.2101","4.300e1","",""
"","","567.2495","2.200e1","",""
"","","567.7721","2.500e1","",""
"","","568.2254","5.622e1","",""
"","","568.2493","1.883e2","",""
"","","568.3163","2.100e1","",""
"","","569.1672","2.100e1","",""
"","","569.3136","2.500e1","",""
"","","569.7138","2.200e1","",""
"","","570.1274","2.100e1","",""
"","","570.3101","4.600e1","",""
"","","570.5396","5.100e1","",""
"","","571.2625","9.800e1","",""
"","","571.3564","2.600e1","",""
"","","571.7133","3.000e1","",""
"","","571.8221","3.800e1","",""
"","","572.1876","3.200e1","",""
"","","572.2407","2.400e1","",""
"","","572.3618","5.000e1","",""
"","","572.5695","2.500e1","",""
"","","572.7948","2.300e1","",""
"","","573.2062","2.100e1","",""
"","","573.2648","2.300e1","",""
"","","573.2948","2.800e1","",""
"","","574.1669","2.500e1","",""
"","","575.2822","7.700e1","",""
"","","575.8206","2.100e1","",""
"","","576.3063","2.200e1","",""
"","","577.1953","4.200e1","",""
"","","577.2591","8.300e1","",""
"","","577.3535","2.000e1","",""
"","","577.7686","4.900e1","",""
"","","578.2307","2.100e1","",""
"","","578.2798","2.600e1","",""
"","","579.2839","4.000e1","",""
"","","579.3489","2.100e1","",""
"","","580.2632","7.000e1","",""
"","","580.3199","2.400e1","",""
"","","580.3631","2.400e1","",""
"","","580.7753","5.100e1","",""
"","","581.0909","2.000e1","",""
"","","581.2290","1.463e2","",""
"","","581.2786","6.336e1","",""
"","","581.3364","2.500e1","",""
"","","582.2191","4.800e1","",""
"","","582.2902","2.200e1","",""
"","","582.3149","2.200e1","",""
"","","582.3544","3.000e1","",""
"","","583.2739","2.600e1","",""
"","","583.7440","4.500e1","",""
"","","584.2795","2.200e1","",""
"","","584.7813","2.700e1","",""
"","","585.3395","7.500e1","",""
"","","586.3494","1.624e2","",""
"","","586.6918","2.100e1","",""
"","","587.3225","2.200e1","",""
"","","587.3798","2.100e1","",""
"","","588.3323","2.200e1","",""
"","","588.7379","2.500e1","",""
"","","589.1932","2.700e1","",""
"","","589.2667","2.600e1","",""
"","","589.2946","4.900e1","",""
"","","589.4019","3.200e1","",""
"","","590.3283","4.200e1","",""
"","","590.8074","2.400e1","",""
"","","591.3104","4.200e1","",""
"","","591.3573","2.400e1","",""
"","","592.0383","2.400e1","",""
"","","592.3134","2.400e1","",""
"","","593.2221","2.200e1","",""
"","","593.2897","3.400e1","",""
"","","593.8616","2.400e1","",""
"","","594.1034","2.400e1","",""
"","","594.7068","2.500e1","",""
"","","595.2984","2.300e1","",""
"","","596.2759","2.400e1","",""
"","","596.3636","3.300e1","",""
"","","596.4124","2.300e1","",""
"","","596.9637","2.800e1","",""
"","","597.0684","2.900e1","",""
"","","597.4191","2.000e1","",""
"","","597.7318","2.500e1","",""
"","","598.2365","2.100e1","",""
"","","598.3075","2.900e1","",""
"","","598.3625","2.100e1","",""
"","","599.2051","1.070e2","",""
"","","599.2563","2.100e1","",""
"","","599.3050","2.200e1","",""
"","","600.2623","1.050e2","",""
"","","600.3123","4.400e1","",""
"","","600.3386","2.993e1","",""
"","","600.3495","2.454e1","",""
"","","600.3899","2.300e1","",""
"","","601.0831","2.100e1","",""
"","","601.1352","2.200e1","",""
"","","601.8026","2.600e1","",""
"","","602.3209","5.200e1","",""
"","","602.3773","2.000e1","",""
"","","603.0024","3.100e1","",""
"","","603.2305","2.700e1","",""
"","","603.3832","2.600e1","",""
"","","604.3250","2.700e1","",""
"","","605.2606","2.349e1","",""
"","","605.2955","2.400e1","",""
"","","606.1805","2.700e1","",""
"","","606.2287","2.500e1","",""
"","","606.3376","2.600e1","",""
"","","607.1812","2.300e1","",""
"","","607.2402","2.469e1","",""
"","","607.2726","5.570e1","",""
"","","608.0968","4.700e1","",""
"","","608.3034","2.500e1","",""
"","","608.3337","4.900e1","",""
"","","609.2993","2.900e1","",""
"","","609.3283","2.000e1","",""
"","","609.7569","2.400e1","",""
"","","610.0620","2.200e1","",""
"","","610.2748","6.400e1","",""
"","","610.3372","2.900e1","",""
"","","611.0822","2.000e1","",""
"","","612.1904","2.100e1","",""
"","","612.2994","2.000e1","",""
"","","613.2083","2.300e1","",""
"","","613.2780","5.100e1","",""
"","","613.3292","1.490e2","",""
"","","613.4312","3.100e1","",""
"","","613.7514","2.500e1","",""
"","","613.8521","2.700e1","",""
"","","614.3137","2.100e1","",""
"","","614.4858","3.700e1","",""
"","","614.8236","2.200e1","",""
"","","615.1651","3.100e1","",""
"","","615.2432","4.600e1","",""
"","","615.3536","2.200e1","",""
"","","616.0546","2.000e1","",""
"","","616.2719","3.100e1","",""
"","","616.3149","4.200e1","",""
"","","617.2422","2.900e1","",""
"","","617.2755","2.300e1","",""
"","","617.8096","2.600e1","",""
"","","618.1503","3.600e1","",""
"","","618.2518","6.900e1","",""
"","","618.3242","2.600e1","",""
"","","619.2998","2.700e1","",""
"","","619.3698","3.000e1","",""
"","","620.2128","7.300e1","",""
"","","620.2693","4.700e1","",""
"","","621.3089","1.230e2","",""
"","","621.6399","2.800e1","",""
"","","621.8510","2.600e1","",""
"","","622.2740","3.500e1","",""
"","","622.3561","6.000e1","",""
"","","622.4063","2.200e1","",""
"","","622.4592","3.200e1","",""
"","","622.9978","3.100e1","",""
"","","623.0892","3.400e1","",""
"","","623.2233","2.000e1","",""
"","","623.3254","2.300e1","",""
"","","623.3746","4.900e1","",""
"","","624.1991","2.300e1","",""
"","","624.3026","1.260e2","",""
"","","624.3417","2.500e1","",""
"","","624.4188","2.400e1","",""
"","","624.8353","5.200e1","",""
"","","625.2733","1.340e2","",""
"","","625.3406","2.200e1","",""
"","","625.4286","4.400e1","",""
"","","626.2455","2.692e1","",""
"","","626.2855","8.449e1","",""
"","","626.3098","3.474e1","",""
"","","626.3602","1.250e2","",""
"","","626.4435","2.700e1","",""
"","","627.2984","2.200e1","",""
"","","627.3859","8.500e1","",""
"","","627.6841","2.300e1","",""
"","","627.8073","5.700e1","",""
"","","628.2715","4.880e1","",""
"","","628.2963","2.790e1","",""
"","","628.3437","2.700e1","",""
"","","628.3604","2.451e1","",""
"","","628.4074","4.400e1","",""
"","","629.2133","3.200e1","",""
"","","629.8329","3.100e1","",""
"","","630.3171","2.100e1","",""
"","","631.1272","8.200e1","",""
"","","631.3322","2.400e1","",""
"","","632.2872","6.197e1","",""
"","","632.3369","3.500e1","",""
"","","633.2843","4.900e1","",""
"","","633.3411","2.900e1","",""
"","","633.8253","2.000e1","",""
"","","634.3467","2.100e1","",""
"","","635.3396","2.600e1","",""
"","","636.2892","2.700e1","",""
"","","636.3398","2.200e1","",""
"","","636.4254","2.800e1","",""
"","","637.4327","3.500e1","",""
"","","637.8859","2.500e1","",""
"","","638.1265","3.100e1","",""
"","","638.2255","1.560e2","",""
"","","638.2902","2.100e1","",""
"","","638.3347","5.400e1","",""
"","","638.7025","2.400e1","",""
"","","639.2237","2.000e1","",""
"","","639.3228","1.237e2","",""
"","","639.3622","2.834e1","",""
"","","640.1834","2.400e1","",""
"","","640.2709","2.000e1","",""
"","","640.3412","2.100e1","",""
"","","640.4023","4.300e1","",""
"","","640.8443","2.600e1","",""
"","","641.4028","8.700e1","",""
"","","642.3001","4.900e1","",""
"","","642.7872","2.900e1","",""
"","","643.2178","2.100e1","",""
"","","643.3615","2.500e1","",""
"","","644.3445","2.500e1","",""
"","","644.7474","2.700e1","",""
"","","645.1485","2.200e1","",""
"","","645.2441","2.900e1","",""
"","","645.2999","2.100e1","",""
"","","645.3305","2.300e1","",""
"","","645.3499","3.663e1","",""
"","","645.3698","2.400e1","",""
"","","646.8169","2.200e1","",""
"","","647.2043","2.100e1","",""
"","","647.3150","6.800e1","",""
"","","647.8058","2.200e1","",""
"","","648.2715","2.000e1","",""
"","","648.3665","3.900e1","",""
"","","648.8112","3.800e1","",""
"","","649.1632","2.000e1","",""
"","","649.3875","2.200e1","",""
"","","650.3218","2.600e1","",""
"","","650.3513","5.200e1","",""
"","","650.4094","9.700e1","",""
"","","652.4068","3.800e1","",""
"","","652.7285","2.700e1","",""
"","","652.9117","7.300e1","",""
"","","653.3297","7.000e1","",""
"","","653.9106","2.200e1","",""
"","","654.0682","3.000e1","",""
"","","654.3049","3.661e1","",""
"","","654.3302","3.241e1","",""
"","","654.3472","2.500e1","",""
"","","654.4013","4.400e1","",""
"","","655.2441","2.300e1","",""
"","","655.3162","2.100e1","",""
"","","655.4233","5.400e1","",""
"","","655.8129","5.300e1","",""
"","","656.0920","2.200e1","",""
"","","657.0970","2.300e1","",""
"","","657.8489","2.700e1","",""
"","","658.0978","2.700e1","",""
