"mz_10eV","10eV","mz_15eV","15eV","mz_35eV","35eV"
"111.735","3.30E+1","113.0903","2.60E+1","120.0823","1.06E+3"
"112.037","6.00E+1","114.0858","2.10E+1","120.9687","2.30E+1"
"112.0905","7.90E+1","114.9466","2.20E+1","121.0782","2.70E+1"
"114.0926","6.80E+1","116.0735","1.08E+3","121.0883","2.47E+1"
"115.0579","3.00E+1","117.0734","5.80E+1","121.9918","2.20E+1"
"115.0904","5.10E+1","117.9319","5.00E+1","122.0612","3.00E+1"
"115.502","5.40E+1","118.0888","2.02E+2","122.079","2.60E+1"
"115.574","3.70E+1","118.123","2.10E+1","122.9805","2.80E+1"
"116.0714","1.53E+3","119.0524","2.30E+1","122.9891","5.10E+1"
"116.1095","2.10E+1","119.9058","2.10E+1","124.0392","5.30E+1"
"117.0745","7.30E+1","120.0778","4.39E+2","124.0943","2.20E+1"
"117.6166","2.60E+1","121.0723","2.50E+1","125.2792","3.10E+1"
"118.0642","2.00E+1","121.0962","2.10E+1","125.9869","4.90E+1"
"118.0869","5.40E+2","122.947","2.50E+1","126.0292","2.30E+1"
"118.1239","4.30E+1","123.0526","2.00E+1","127.0539","4.70E+1"
"118.4157","6.50E+1","124.0317","2.50E+1","127.088","1.02E+2"
"118.999","2.90E+1","124.0739","4.40E+1","127.9779","2.20E+1"
"119.0461","6.60E+1","124.9772","2.80E+1","128.0232","2.40E+1"
"119.0701","4.10E+1","125.0684","2.90E+1","128.0514","2.50E+1"
"119.0814","2.90E+1","126.0806","2.60E+1","128.1075","2.20E+1"
"119.5147","2.40E+1","126.097","7.30E+1","129.0676","2.50E+1"
"120.0547","3.10E+1","126.6604","1.28E+2","129.1011","2.70E+1"
"120.0833","4.34E+2","127.0423","4.70E+1","130.0654","2.24E+2"
"120.1387","4.00E+1","127.1129","3.70E+1","130.0887","7.57E+1"
"121.0704","5.90E+1","127.128","2.70E+1","130.9939","2.70E+1"
"121.085","7.00E+1","128.018","2.90E+1","131.0381","2.49E+1"
"122.0709","4.40E+1","128.0441","2.10E+1","131.0546","1.05E+2"
"123.5354","3.20E+1","128.0639","2.40E+1","131.0683","1.64E+1"
"124.0449","2.60E+1","128.1074","6.74E+2","131.0898","2.40E+1"
"125.5855","2.40E+1","129.0874","2.07E+1","131.9003","2.40E+1"
"125.9945","2.00E+1","129.1052","2.11E+2","132.0827","9.70E+1"
"126.0592","5.20E+1","129.9175","2.10E+1","132.8981","1.21E+2"
"126.1932","2.50E+1","130.012","6.00E+1","132.9928","2.50E+1"
"127.0422","1.82E+2","130.0327","2.10E+1","134.0696","2.90E+1"
"127.5286","4.30E+1","130.0515","1.29E+2","136.0659","4.90E+1"
"128.0179","5.60E+1","130.0873","2.42E+4","136.078","6.46E+1"
"128.1062","6.50E+2","130.1163","3.20E+1","138.0572","4.70E+1"
"128.3433","2.90E+1","130.1378","2.20E+1","138.0984","2.20E+1"
"129.0393","2.40E+1","130.1542","2.90E+1","138.1253","2.30E+1"
"129.0603","8.19E+1","130.1985","2.20E+1","138.8784","2.40E+1"
"129.0762","4.30E+1","130.4608","2.30E+1","139.9866","5.40E+1"
"129.0918","1.08E+2","130.5091","7.00E+1","140.0808","6.50E+1"
"129.106","3.62E+2","130.8624","2.20E+1","140.9744","2.70E+1"
"129.1172","8.30E+1","130.9045","2.20E+1","142.0891","2.20E+1"
"129.999","2.20E+1","130.9151","2.50E+1","143.0735","2.20E+2"
"130.0514","2.60E+2","131.0436","2.10E+1","143.0904","1.82E+1"
"130.0875","1.47E+4","131.0594","2.50E+1","143.9698","2.50E+1"
"130.1452","2.70E+1","131.0895","1.69E+3","144.0824","6.90E+1"
"130.1779","3.60E+1","131.2059","2.60E+1","145.0784","2.70E+1"
"130.3878","2.10E+1","131.9512","5.70E+1","146.0536","2.30E+1"
"130.5016","2.10E+1","132.0272","3.00E+1","146.8796","2.30E+1"
"130.6353","2.40E+1","132.0809","4.39E+1","147.0275","7.60E+1"
"130.6654","3.00E+1","132.0989","1.50E+2","147.0943","2.70E+1"
"130.6882","2.30E+1","133.0268","2.40E+1","148.0808","3.30E+1"
"130.7219","2.10E+1","133.0699","2.60E+1","148.9287","2.40E+1"
"130.7902","2.70E+1","133.0904","4.20E+1","149.1001","2.10E+1"
"130.8837","2.50E+1","133.4255","2.40E+1","149.9112","2.70E+1"
"130.9545","4.60E+1","133.8646","2.10E+1","150.0875","2.50E+1"
"131.0238","3.30E+1","134.0472","2.40E+1","150.1139","2.00E+1"
"131.0757","2.31E+2","134.063","2.80E+1","151.0257","2.90E+1"
"131.09","8.23E+2","134.0792","2.70E+1","151.0995","2.20E+1"
"131.2051","2.40E+1","134.5002","2.30E+1","152.0627","2.10E+1"
"132.0128","1.91E+1","134.9561","2.40E+1","152.0818","2.10E+1"
"132.0251","3.20E+1","135.075","2.20E+1","153.0046","3.30E+1"
"132.0816","4.53E+1","135.4825","2.10E+1","153.0808","2.10E+1"
"132.1028","5.37E+2","136.0302","2.10E+1","154.1252","2.40E+1"
"133.0594","2.30E+1","136.0515","4.47E+1","155.9289","6.40E+1"
"133.0732","1.92E+1","136.0768","8.83E+2","155.9703","2.40E+1"
"133.1007","2.30E+1","136.9875","2.20E+1","156.0703","2.70E+1"
"133.1284","2.90E+1","137.0216","7.60E+1","156.0835","5.00E+1"
"133.2156","8.70E+1","137.047","4.80E+1","158.0277","2.40E+1"
"134.0413","6.70E+1","137.0781","4.60E+1","158.0865","5.50E+1"
"134.0771","5.10E+1","137.1116","2.60E+1","158.9182","2.60E+1"
"135.0454","2.40E+1","138.0236","6.60E+1","159.1055","2.60E+1"
"135.0653","4.30E+1","138.0578","8.50E+1","160.0365","2.00E+1"
"136.0646","1.17E+2","138.0946","3.46E+2","160.911","2.30E+1"
"136.0791","3.09E+2","138.9446","2.10E+1","161.0412","5.90E+1"
"136.1536","2.10E+1","139.0389","2.00E+1","162.0059","3.00E+1"
"137.0259","2.10E+1","139.0952","4.90E+1","162.0521","2.20E+1"
"137.0426","2.20E+1","139.435","2.20E+1","164.0764","2.60E+1"
"137.4512","3.80E+1","140.0082","2.10E+1","165.0531","2.60E+1"
"137.9971","2.20E+1","140.0824","5.20E+1","165.1087","2.40E+1"
"138.0454","2.00E+1","140.1104","3.70E+1","165.136","2.40E+1"
"138.0813","6.88E+1","140.1434","3.80E+1","166.0628","3.20E+1"
"138.0944","7.90E+1","140.9866","3.50E+1","166.987","2.40E+1"
"138.9593","9.30E+1","141.9747","2.20E+1","166.9997","3.30E+1"
"139.0507","2.20E+1","142.0217","2.40E+1","167.9061","2.40E+1"
"139.0665","6.11E+1","142.0488","2.78E+2","168.0576","1.34E+1"
"139.086","2.10E+1","143.0489","2.10E+1","168.0705","5.26E+1"
"139.1504","2.30E+1","143.0719","4.50E+1","168.9937","2.50E+1"
"139.6476","2.20E+1","143.1185","1.12E+2","169.1056","4.90E+1"
"139.7118","3.20E+1","143.9955","2.80E+1","171.1088","2.20E+1"
"140.0006","4.49E+1","144.0826","4.84E+2","173.0802","5.70E+1"
"140.0139","3.64E+1","144.1004","1.33E+2","174.0368","2.40E+1"
"140.0433","2.40E+1","144.1179","2.14E+1","175.0269","2.50E+1"
"140.5178","2.30E+1","144.967","2.20E+1","175.0856","2.10E+1"
"140.9239","2.70E+1","145.0041","2.90E+1","176.0238","4.70E+1"
"141.1037","6.30E+1","145.0503","1.11E+2","176.0844","2.00E+1"
"141.121","2.40E+1","145.0696","1.17E+2","178.0304","2.30E+1"
"141.2278","2.80E+1","145.0912","8.10E+1","180.0145","2.30E+1"
"141.5316","2.50E+1","145.1268","4.00E+1","180.1336","6.30E+1"
"142.0564","1.14E+2","145.2723","3.50E+1","180.9973","3.20E+1"
"142.1015","2.90E+1","145.2968","2.80E+1","184.0618","2.20E+1"
"142.1283","3.20E+1","145.3171","2.70E+1","184.0799","2.20E+1"
"142.97","2.00E+1","145.5605","4.20E+1","186.1382","5.00E+1"
"143.1191","1.04E+2","145.6868","6.80E+1","187.1071","2.50E+1"
"144.0605","1.95E+1","145.937","2.00E+1","192.0786","5.40E+1"
"144.0861","8.88E+2","145.9895","2.80E+1","194.9919","2.40E+1"
"145.0278","2.70E+1","146.02","2.60E+1","195.0741","3.40E+1"
"145.0628","3.20E+2","146.0371","6.40E+1","198.0536","4.40E+1"
"145.234","5.60E+1","146.0556","2.00E+1","200.0681","3.70E+1"
"145.3156","2.10E+1","146.0779","9.00E+1","202.0955","2.20E+1"
"145.7165","2.30E+1","146.1001","7.83E+1","206.8327","2.20E+1"
"146.0642","4.90E+1","146.7779","2.00E+1","211.9176","2.80E+1"
"146.09","2.10E+1","147.0446","1.11E+2","215.9649","2.80E+1"
"146.7063","2.40E+1","147.073","4.80E+1","222.065","2.10E+1"
"147.0302","2.10E+1","147.0984","2.70E+1","237.6897","2.10E+1"
"147.0805","9.90E+1","147.1133","2.30E+1","250.0406","2.20E+1"
"147.0975","2.60E+1","147.2734","2.10E+1","93.0667","0.00E+0"
"147.1158","1.49E+2","148.0056","5.20E+1","93.0687","2.30E+1"
"147.3918","2.20E+1","148.0326","2.49E+1","93.0706","3.70E+1"
"147.8537","2.10E+1","148.0376","3.19E+1","93.0726","2.40E+1"
"147.9161","2.40E+1","148.0515","1.33E+2","93.0746","2.20E+1"
"147.9832","2.20E+1","148.098","1.30E+5","93.0766","1.10E+1"
"148.0064","4.70E+1","148.16","2.73E+1","93.0785","7.00E+0"
"148.0294","1.03E+2","148.1742","1.12E+2","93.0805","0.00E+0"
"148.039","6.60E+1","148.2097","6.00E+1","94.0382","0.00E+0"
"148.061","4.82E+2","148.5059","2.30E+1","94.0402","7.00E+0"
"148.0982","2.89E+5","148.9758","4.40E+1","94.0422","1.60E+1"
"148.1306","2.79E+2","149.0476","4.30E+1","94.0442","4.00E+0"
"148.1503","1.38E+2","149.0627","5.00E+1","94.0461","0.00E+0"
"148.1851","2.02E+2","149.1009","6.96E+3","94.9709","0.00E+0"
"148.202","5.69E+1","149.1443","5.10E+1","94.9729","9.00E+0"
"148.2093","2.29E+1","149.2088","2.40E+1","94.9749","2.80E+1"
"148.2424","1.09E+2","149.2408","2.40E+1","94.9769","2.00E+0"
"148.2943","2.90E+1","149.4","4.10E+1","94.9789","0.00E+0"
"148.3323","2.90E+1","149.4316","2.10E+1","97.0636","0.00E+0"
"148.3799","2.10E+1","149.5214","4.00E+1","97.0656","1.00E+0"
"148.4488","2.20E+1","149.6142","2.10E+1","97.0677","2.00E+1"
"148.4712","3.10E+1","149.7254","2.10E+1","97.0697","5.00E+0"
"148.518","2.20E+1","149.9153","2.50E+1","97.0717","0.00E+0"
"148.7836","2.70E+1","150.009","2.60E+1","97.9403","0.00E+0"
"148.8416","4.00E+1","150.1019","9.32E+2","97.9423","3.60E+1"
"148.8717","2.10E+1","151.0373","4.10E+1","97.9443","2.00E+1"
"148.9017","2.10E+1","151.1052","8.10E+1","97.9464","0.00E+0"
"148.9352","2.10E+1","151.18","2.20E+1","97.9686","0.00E+0"
"149.0188","2.10E+1","151.9812","2.10E+1","97.9707","2.10E+1"
"149.0385","7.13E+1","152.0276","3.60E+1","97.9727","4.00E+0"
"149.0574","7.09E+1","152.0717","2.70E+1","97.9747","0.00E+0"
"149.1014","1.55E+4","152.5826","4.50E+1","98.0598","0.00E+0"
"149.1555","9.00E+1","152.8852","3.60E+1","98.0618","1.30E+1"
"149.2259","2.50E+1","153.0565","2.40E+1","98.0638","1.00E+1"
"149.4708","2.10E+1","153.1146","4.70E+1","98.0659","0.00E+0"
"149.4909","2.90E+1","154.071","7.10E+1","98.9043","0.00E+0"
"149.7118","4.00E+1","154.0941","5.50E+1","98.9063","9.00E+0"
"149.8542","1.08E+2","155.0029","5.30E+1","98.9084","1.20E+1"
"149.8895","4.70E+1","155.0472","2.20E+1","98.9104","1.00E+0"
"149.9143","2.20E+1","155.08","3.35E+2","98.9124","0.00E+0"
"149.9421","5.10E+1","155.1152","1.67E+2","98.9694","0.00E+0"
"150.0518","2.30E+1","155.1571","2.30E+1","98.9715","2.00E+0"
"150.0703","5.40E+1","155.9157","3.80E+1","98.9735","5.80E+1"
"150.081","7.02E+1","156.0043","8.50E+1","98.9755","5.30E+1"
"150.1054","1.65E+3","156.0536","2.40E+1","98.9776","2.50E+1"
"150.1773","2.70E+1","156.0805","2.07E+2","98.9796","8.00E+0"
"150.5083","9.60E+1","156.1061","1.03E+2","98.9816","0.00E+0"
"150.9213","4.10E+1","156.1268","3.00E+1","100.9246","0.00E+0"
"151.0542","2.20E+1","156.137","3.14E+1","100.9266","1.00E+1"
"151.0858","2.50E+1","156.5902","6.20E+1","100.9287","1.10E+1"
"151.1078","1.05E+2","157.0759","5.60E+1","100.9307","2.00E+0"
"151.3039","2.10E+1","157.0966","6.14E+1","100.9328","0.00E+0"
"151.583","4.00E+1","157.1154","1.18E+2","102.0477","0.00E+0"
"151.9568","2.90E+1","157.1363","6.54E+1","102.0498","1.00E+1"
"151.9946","2.30E+1","157.9379","2.10E+1","102.0518","1.10E+1"
"152.0836","1.10E+2","157.9795","2.30E+1","102.0539","3.00E+0"
"152.1202","2.20E+1","158.0266","2.00E+1","102.056","0.00E+0"
"152.3726","2.20E+1","158.0826","8.79E+3","102.6375","0.00E+0"
"152.4211","6.80E+1","158.1189","2.69E+1","102.6396","1.20E+1"
"152.9673","2.00E+1","158.3482","2.50E+1","102.6417","2.00E+1"
"153.4603","3.50E+1","158.8848","2.10E+1","102.6438","8.00E+0"
"153.5512","2.10E+1","158.9655","5.80E+1","102.6458","0.00E+0"
"153.6044","7.30E+1","158.9932","6.90E+1","103.0421","0.00E+0"
"153.7063","6.10E+1","159.0872","3.71E+2","103.0441","1.50E+1"
"153.8634","6.70E+1","159.5308","6.00E+1","103.0462","2.50E+1"
"153.9906","2.40E+1","160.066","2.70E+1","103.0483","2.60E+1"
"154.0495","3.10E+1","160.0784","7.68E+1","103.0504","8.70E+1"
"154.0998","2.40E+1","160.0979","5.20E+1","103.0525","1.25E+2"
"155.0137","2.10E+1","160.486","2.40E+1","103.0545","1.32E+2"
"155.0843","2.09E+2","161.0638","2.37E+1","103.0566","1.06E+2"
"155.1156","1.04E+2","161.0858","1.27E+2","103.0587","5.20E+1"
"155.4592","3.40E+1","161.5711","2.90E+1","103.0608","4.00E+1"
"155.5471","2.30E+1","161.8575","2.10E+1","103.0628","2.00E+1"
"155.9872","4.50E+1","162.0383","3.30E+1","103.0649","0.00E+0"
"156.081","3.55E+2","162.0987","1.13E+2","104.06","0.00E+0"
"156.1082","4.60E+1","162.1384","2.00E+1","104.0621","9.00E+0"
"156.8851","3.20E+1","162.509","2.20E+1","104.0642","1.30E+1"
"156.9327","2.70E+1","162.9799","2.90E+1","104.0663","3.00E+0"
"157.0056","2.30E+1","163.0255","2.50E+1","104.0684","0.00E+0"
"157.0855","6.60E+1","163.0545","2.40E+1","105.0662","0.00E+0"
"157.1095","1.11E+2","163.0948","2.30E+1","105.0683","3.00E+0"
"157.1351","9.52E+1","163.6164","4.50E+1","105.0704","1.20E+1"
"157.8723","2.10E+1","163.9695","4.60E+1","105.0725","1.20E+1"
"157.9569","2.40E+1","163.9989","4.60E+1","105.0746","1.00E+1"
"157.9752","2.50E+1","164.0648","6.10E+1","105.0767","1.40E+1"
"157.9947","3.40E+1","164.1142","2.80E+1","105.0788","0.00E+0"
"158.0245","7.70E+1","166.057","2.80E+1","105.9761","0.00E+0"
"158.0441","3.35E+1","166.0884","1.88E+2","105.9782","1.00E+0"
"158.0827","1.17E+4","166.1166","2.40E+1","105.9803","1.30E+1"
"158.1244","1.27E+2","166.924","2.40E+1","105.9824","2.30E+1"
"158.1453","2.80E+1","167.0516","2.30E+1","105.9845","0.00E+0"
"158.92","2.30E+1","167.0925","3.40E+1","106.0583","0.00E+0"
"158.9489","3.12E+1","167.5997","4.60E+1","106.0604","6.00E+0"
"158.9621","1.74E+2","167.9167","2.40E+1","106.0625","1.50E+1"
"158.999","2.06E+1","168.0339","2.80E+2","106.0646","0.00E+0"
"159.015","5.10E+1","168.0695","2.40E+1","107.0317","0.00E+0"
"159.037","5.50E+1","168.0808","2.50E+1","107.0338","1.00E+0"
"159.0856","1.34E+3","168.5036","8.50E+1","107.0359","9.00E+0"
"159.115","2.40E+1","168.5431","3.20E+1","107.038","1.20E+1"
"159.9624","2.20E+1","168.5511","3.20E+1","107.0402","6.00E+0"
"160.0812","1.50E+2","168.966","3.90E+1","107.0423","2.50E+1"
"160.1058","5.40E+1","168.9778","2.30E+1","107.0444","1.50E+1"
"160.1267","2.80E+1","169.019","2.70E+1","107.0465","0.00E+0"
"160.3661","2.70E+1","169.1063","6.11E+2","107.0486","3.00E+0"
"160.5035","3.10E+1","169.1264","1.69E+2","107.0507","2.00E+1"
"160.8757","2.50E+1","169.1451","4.55E+1","107.0529","3.10E+1"
"160.9906","2.29E+1","169.6029","2.60E+1","107.055","0.00E+0"
"161.0059","2.30E+1","169.9848","2.10E+1","107.0571","3.00E+0"
"161.0314","4.50E+1","170.0034","2.10E+1","107.0592","1.40E+1"
"161.088","2.30E+1","170.0923","2.20E+1","107.0613","6.00E+0"
"161.1005","2.30E+1","170.104","2.40E+1","107.0634","0.00E+0"
"161.2807","2.20E+1","170.12","5.90E+1","109.0432","0.00E+0"
"161.4044","8.20E+1","170.5683","2.40E+1","109.0453","1.00E+1"
"161.9304","4.70E+1","170.8563","1.07E+2","109.0474","1.20E+1"
"162.0227","2.20E+1","170.9768","4.50E+1","109.0496","0.00E+0"
"162.0435","3.00E+1","171.0774","6.95E+1","110.0173","0.00E+0"
"162.0644","2.20E+1","171.1195","2.20E+1","110.0194","3.10E+1"
"162.1153","2.00E+1","171.1458","2.30E+1","110.0216","1.60E+1"
"162.1332","2.00E+1","171.5259","4.40E+1","110.0237","0.00E+0"
"162.2085","2.40E+1","171.6988","2.40E+1","110.0538","0.00E+0"
"162.387","3.20E+1","171.9718","2.20E+1","110.0559","2.10E+1"
"162.9816","4.60E+1","172.0665","2.40E+1","110.0581","6.00E+0"
"163.0086","2.30E+1","172.1209","3.20E+1","110.0602","0.00E+0"
"163.0626","5.00E+1","172.9652","2.10E+1","110.071","0.00E+0"
"163.1055","2.80E+1","173.0114","2.20E+1","110.0731","2.70E+1"
"163.979","1.38E+2","173.0497","2.03E+1","110.0752","4.50E+1"
"164.0593","1.10E+2","173.0932","1.95E+3","110.0774","5.00E+0"
"164.1151","1.61E+2","173.1288","1.38E+3","110.0795","0.00E+0"
"164.2507","2.30E+1","173.7268","2.30E+1","110.1031","0.00E+0"
"164.4049","2.30E+1","173.9789","2.50E+1","110.1053","1.70E+1"
"164.5347","2.50E+1","174.015","2.10E+1","110.1074","2.00E+1"
"165.0156","2.50E+1","174.0366","2.30E+1","110.1096","0.00E+0"
"165.0663","2.10E+1","174.0548","7.13E+1","110.9721","0.00E+0"
"165.2622","2.30E+1","174.0714","9.30E+1","110.9742","1.80E+1"
"165.5876","2.30E+1","174.0892","2.20E+1","110.9764","3.00E+0"
"165.9631","3.20E+1","174.1028","4.99E+1","110.9785","6.00E+0"
"166.0604","2.50E+1","174.1307","1.87E+2","110.9807","1.70E+1"
"166.0894","8.93E+2","174.8609","2.20E+1","110.9828","1.00E+0"
"166.5353","2.20E+1","175.0288","2.64E+1","110.985","0.00E+0"
"167.0138","2.60E+1","175.0449","7.46E+1","110.9872","0.00E+0"
"167.0241","2.10E+1","175.105","2.19E+1","110.9893","1.90E+1"
"167.0704","5.50E+1","175.1216","9.90E+1","110.9915","1.00E+0"
"167.0903","8.20E+1","175.491","2.80E+1","110.9936","0.00E+0"
"167.3077","2.10E+1","175.9823","2.40E+1","112.0847","0.00E+0"
"167.5172","2.40E+1","176.0757","3.30E+2","112.0868","1.30E+1"
"167.6143","2.50E+1","176.1139","3.20E+1","112.089","7.00E+0"
"167.8692","2.10E+1","176.5287","2.20E+1","112.0912","1.00E+0"
"167.9168","2.10E+1","176.5521","2.60E+1","112.0933","0.00E+0"
"168.0275","2.60E+1","176.5929","2.60E+1","112.894","0.00E+0"
"168.0388","4.10E+1","176.9561","4.60E+1","112.8961","6.00E+0"
"168.0534","2.07E+1","177.0436","1.49E+3","112.8983","1.60E+1"
"168.1185","2.10E+1","177.0792","2.60E+1","112.9005","4.00E+0"
"168.5552","2.70E+1","177.4906","2.60E+1","112.9027","0.00E+0"
"168.9978","2.10E+1","177.5336","3.00E+1","113.0027","0.00E+0"
"169.0446","4.30E+1","177.8941","3.50E+1","113.0048","6.80E+1"
"169.0561","1.07E+2","178.0456","4.04E+1","113.007","2.90E+1"
"169.0748","2.00E+1","178.0619","7.26E+1","113.0092","2.00E+0"
"169.1014","2.48E+2","178.0858","2.38E+2","113.0114","0.00E+0"
"169.1133","1.19E+2","178.5453","2.50E+1","113.0636","0.00E+0"
"169.4976","2.20E+1","179.1337","2.50E+1","113.0657","5.00E+0"
"169.5555","2.60E+1","179.9775","4.90E+1","113.0679","2.80E+1"
"169.595","1.70E+1","180.0338","2.20E+1","113.0701","1.80E+1"
"169.6108","1.10E+2","180.0824","6.90E+1","113.0723","1.40E+1"
"169.9659","7.60E+1","180.497","2.70E+1","113.0744","3.00E+0"
"169.9825","1.68E+1","180.9612","3.20E+1","113.0766","0.00E+0"
"170.0369","3.50E+1","181.0179","2.10E+1","113.1005","0.00E+0"
"170.2493","2.60E+1","181.0577","2.70E+1","113.1027","5.00E+0"
"170.6114","1.40E+2","181.0874","2.40E+1","113.1049","1.50E+1"
"170.7683","2.90E+1","181.948","2.10E+1","113.1071","4.00E+0"
"171.0261","1.93E+1","181.981","3.30E+1","113.1092","0.00E+0"
"171.0408","2.80E+1","182.0839","1.22E+2","113.9637","0.00E+0"
"171.5091","3.60E+1","182.1277","8.80E+1","113.9659","1.60E+1"
"172.0771","9.00E+1","182.6093","2.30E+1","113.9681","2.90E+1"
"172.4827","2.20E+1","182.6872","2.50E+1","113.9703","1.00E+1"
"172.5207","2.40E+1","182.9887","2.10E+1","113.9725","0.00E+0"
