mz_15eV,15eV,mz_35eV,35eV,mz_55eV,55eV
440.2663,2.50E+01,197.2611,2.10E+01,146.9004,2.60E+01
442.0063,4.50E+01,198.0662,2.50E+01,147.0406,2.20E+01
442.1711,5.80E+01,198.1262,4.31E+03,147.0735,9.55E+00
442.2836,2.20E+01,198.199,3.80E+01,147.0941,1.19E+01
442.9556,2.40E+01,198.3071,3.90E+01,147.1138,2.37E+02
443.2646,4.70E+01,198.8881,4.60E+01,147.2552,2.10E+01
444.279,7.10E+01,199.1016,1.65E+02,147.4053,3.50E+01
444.3419,4.50E+01,199.1141,2.04E+02,148.0614,3.20E+01
445.9701,2.60E+01,199.1358,1.88E+02,148.5625,4.10E+01
446.393,2.10E+01,199.1817,2.00E+01,148.7509,3.00E+01
446.5624,2.10E+01,199.2064,2.20E+01,148.9556,2.10E+01
446.7159,3.20E+01,199.3889,9.10E+01,149.0583,4.81E+01
447.214,2.60E+01,200.1104,2.10E+01,149.0734,1.12E+02
447.4802,2.40E+01,200.124,2.10E+01,149.1116,1.46E+00
447.6509,2.50E+01,200.1828,4.70E+01,149.2483,3.20E+01
448.2863,2.50E+01,200.365,2.80E+01,150.0092,2.50E+01
449.101,2.50E+01,202.0658,2.10E+01,150.0215,2.60E+01
449.4727,2.70E+01,202.1196,9.52E+02,150.0675,2.60E+01
449.7542,2.40E+01,203.1047,2.30E+01,150.1033,5.08E+02
450.161,2.10E+01,203.1349,7.50E+01,150.1704,2.60E+01
450.2051,5.80E+01,203.5654,5.50E+01,151.0457,3.50E+01
451.1659,6.00E+01,203.6811,2.50E+01,151.0858,9.51E+02
451.2331,5.80E+01,204.05,2.10E+01,151.1246,1.75E+02
451.5438,2.10E+01,207.1498,2.17E+02,152.0681,1.17E+02
451.8117,2.40E+01,207.2297,2.50E+01,152.0943,1.63E+02
452.1303,4.80E+01,208.1086,5.30E+01,152.1224,2.26E+02
453.1638,2.40E+01,209.058,2.40E+01,152.1451,9.79E+02
453.571,1.01E+02,209.0798,4.30E+01,152.2464,4.40E+01
454.1626,4.00E+01,209.1562,2.40E+01,152.4736,2.00E+01
455.0833,6.40E+01,209.367,2.40E+01,152.8086,2.70E+01
455.3147,4.90E+01,210.0779,2.10E+01,152.8975,2.80E+01
456.324,4.80E+01,211.1427,1.30E+02,153.1019,1.29E+03
456.5709,2.60E+01,212.0743,2.30E+01,153.1351,2.31E+02
456.8365,5.50E+01,212.176,2.50E+01,153.1535,4.37E+01
456.9901,2.10E+01,212.7135,4.20E+01,153.3729,3.80E+01
457.5674,1.09E+01,213.0343,2.40E+01,153.758,2.30E+01
457.5991,9.60E+01,213.056,7.30E+01,154.1056,1.67E+02
457.7211,2.00E+01,213.0718,4.38E+01,154.133,7.36E+01
458.2408,9.50E+01,213.1582,8.97E+02,154.1525,2.70E+01
458.3884,2.70E+01,213.222,2.10E+01,154.4111,3.30E+01
460.2791,4.10E+01,214.1203,4.10E+01,155.0839,1.23E+02
460.5177,2.10E+01,214.1595,2.86E+02,155.1088,1.41E+01
460.5423,2.20E+01,214.2042,6.90E+01,155.125,5.90E+01
461.5362,2.40E+01,215.1065,5.05E+02,155.1527,2.23E+02
461.5778,2.20E+01,215.1483,1.69E+02,155.1787,2.30E+01
461.7259,2.10E+01,215.5427,2.80E+01,156.0787,5.06E+01
461.798,2.40E+01,216.0762,2.30E+01,156.1113,6.11E+01
462.0771,2.80E+01,216.135,9.89E+03,156.7257,2.20E+01
462.5545,2.30E+01,216.2395,3.80E+01,157.0287,2.20E+01
463.3881,2.10E+01,216.3234,2.70E+01,157.064,9.19E+01
463.8592,4.70E+01,216.6751,2.00E+01,157.0988,1.05E+04
464.2297,2.60E+01,217.1025,4.88E+01,157.1352,1.05E+02
464.6469,2.70E+01,217.1375,9.35E+02,157.1794,8.78E+01
465.2221,9.58E+01,217.1524,2.69E+02,157.1932,3.12E+01
465.262,6.30E+01,218.1486,6.90E+01,157.5919,4.80E+01
465.8122,2.00E+01,219.0876,2.40E+01,157.9071,5.50E+01
466.2028,2.20E+01,219.5644,3.10E+01,158.0832,5.17E+01
466.2492,2.30E+01,220.0422,2.30E+01,158.1021,5.31E+02
467.2318,2.20E+01,220.1405,3.30E+01,158.8988,6.40E+01
467.9659,5.50E+01,222.1494,2.20E+01,159.0764,2.14E+01
469.3567,5.40E+01,223.1505,1.45E+02,159.1003,4.81E+01
469.4434,2.20E+01,223.1715,2.21E+01,159.1171,9.04E+01
469.5053,2.00E+01,223.5733,2.90E+01,160.9864,4.20E+01
470.5279,2.10E+01,224.1435,2.75E+01,161.2084,2.20E+01
470.969,4.90E+01,224.1707,4.90E+02,161.3181,2.10E+01
471.0645,4.00E+01,224.1902,1.63E+02,161.3842,2.30E+01
471.139,5.50E+01,224.2448,3.00E+01,162.1046,1.06E+02
471.7156,2.50E+01,225.1289,2.50E+01,162.1355,2.04E+01
471.759,3.30E+01,225.1447,2.70E+01,162.3316,4.00E+01
471.8222,2.70E+01,225.1717,9.10E+01,162.521,2.10E+01
472.2543,2.15E+02,225.1899,4.50E+01,162.9194,3.20E+01
472.6289,2.10E+01,225.2693,2.10E+01,163.0483,4.60E+01
472.6741,2.80E+01,226.1214,5.06E+02,163.0919,4.52E+02
472.9643,2.30E+01,226.1828,2.40E+01,163.5223,3.10E+01
473.0871,2.70E+01,226.6331,2.10E+01,164.09,9.69E+01
473.1968,2.60E+01,227.181,4.60E+01,164.124,1.26E+01
473.3665,3.40E+01,227.7366,2.90E+01,164.1448,4.30E+01
473.5356,2.40E+01,228.1839,5.80E+01,164.5591,2.50E+01
473.7647,2.10E+01,228.2713,5.10E+01,165.0142,4.50E+01
474.23,2.10E+01,228.4855,2.30E+01,165.0794,2.20E+01
474.317,2.10E+01,229.129,2.06E+01,165.0833,4.56E+01
474.7718,2.70E+01,229.155,1.68E+02,165.1039,3.00E+02
475.9158,4.90E+01,229.4292,2.50E+01,165.1237,3.41E+01
475.9736,2.00E+01,230.0682,3.61E+02,165.1464,1.03E+02
476.2262,2.10E+01,230.1293,1.99E+01,165.772,2.20E+01
476.58,2.10E+01,230.1418,6.10E+01,166.0817,3.24E+00
477.3532,7.90E+01,230.4413,2.70E+01,166.1028,1.63E+02
478.4864,3.40E+01,231.028,2.30E+01,166.1137,3.49E+01
478.6546,2.20E+01,231.0631,1.63E+02,166.3807,2.10E+01
479.2726,2.30E+01,231.0855,1.74E+01,166.5715,2.00E+01
479.9024,4.70E+01,231.1565,2.30E+01,167.0145,2.70E+01
480.3218,2.40E+01,231.1836,2.10E+01,167.0462,9.70E+01
481.1447,2.70E+01,232.0478,2.00E+01,167.0834,1.74E+03
481.7507,2.90E+01,232.0665,2.20E+01,167.1199,3.00E+02
482.3909,2.40E+01,233.1217,2.40E+01,167.1528,1.51E+02
482.8312,2.40E+01,234.119,6.90E+01,167.3346,2.20E+01
483.2166,3.20E+01,234.1421,2.10E+01,167.8737,2.70E+01
484.225,5.30E+01,234.2006,4.60E+01,168.0118,6.80E+01
485.5154,2.40E+01,235.4441,2.40E+01,168.0339,5.30E+01
487.1852,2.70E+01,235.6088,2.30E+01,168.0625,2.40E+01
487.4678,2.40E+01,236.0095,2.20E+01,168.0896,1.41E+02
487.5613,4.80E+01,236.1029,2.00E+01,168.1167,5.20E+02
487.6383,3.10E+01,236.1289,2.20E+01,168.1436,1.81E+02
488.2697,2.20E+01,237.0836,4.30E+01,169.0163,2.40E+01
488.5015,2.20E+01,237.1006,6.10E+01,169.0351,2.60E+01
488.5399,2.20E+01,237.1712,1.69E+01,169.0969,6.77E+02
488.6085,3.20E+01,237.1954,2.17E+02,169.1353,2.09E+04
488.6785,2.10E+01,238.1129,2.10E+01,169.1727,8.67E+01
488.7551,2.40E+01,239.1371,2.20E+01,169.2115,2.90E+01
489.103,2.70E+01,239.1679,2.60E+01,169.237,2.30E+01
489.221,4.23E+01,239.2081,3.70E+01,169.2792,4.40E+01
489.2495,2.44E+02,239.2514,2.50E+01,169.4223,2.30E+01
490.1541,3.00E+01,239.8105,3.30E+01,169.8941,2.30E+01
490.2501,1.18E+02,240.1299,3.60E+01,170.0265,2.50E+01
491.1829,2.40E+01,241.0802,2.30E+01,170.0463,4.70E+01
491.2364,2.10E+01,241.146,2.30E+01,170.0612,4.17E+01
491.7884,3.10E+01,241.8317,2.90E+01,170.1022,1.11E+02
492.0014,2.80E+01,242.1554,2.18E+01,170.1365,1.73E+03
492.3489,2.00E+01,242.1862,5.33E+02,170.179,8.00E+01
492.7197,2.20E+01,243.1161,5.50E+01,170.3201,6.90E+01
492.7888,2.20E+01,243.1331,3.34E+01,170.8786,2.90E+01
493.1753,1.98E+01,243.1795,8.51E+01,171.0367,1.22E+02
493.2271,1.66E+02,243.1977,1.59E+01,171.0757,4.30E+01
493.2783,2.90E+01,243.2541,2.90E+01,171.1148,1.74E+03
493.7991,2.40E+01,243.781,2.40E+01,171.1535,1.35E+02
494.1301,2.60E+01,243.87,2.20E+01,172.0318,1.87E+01
494.1675,2.20E+01,244.1255,3.20E+01,172.0487,4.90E+01
494.2289,2.00E+01,244.1876,2.30E+01,172.1127,3.35E+02
494.4832,4.90E+01,244.5429,3.50E+01,172.1514,2.10E+01
494.9838,2.90E+01,245.1853,2.00E+01,172.1631,2.00E+01
495.2774,2.40E+01,245.7879,2.30E+01,172.5851,4.90E+01
495.867,3.10E+01,246.125,2.40E+01,173.1243,3.00E+00
496.0444,2.50E+01,246.3819,2.80E+01,173.1543,1.04E+02
496.6151,2.10E+01,247.4477,4.00E+01,173.6688,2.90E+01
496.7107,2.00E+01,248.0887,2.17E+03,174.14,1.73E+00
496.9595,2.10E+01,249.0944,2.71E+02,174.8756,2.50E+01
